ppm,spectrum
0.773772,0.001831366
0.773956,0
0.774324,0.011028668
0.774507,0.011028668
0.774875,0.014671164
0.775059,0.012849916
0.775427,0.011028668
0.775794,0.011028668
0.775978,0.007325464
0.776346,0.001831366
0.77653,0.003662732
0.776897,0
0.777081,0
0.777449,0
0.777633,5.32E-14
0.778,0
0.778184,0
0.778552,1.60E-13
0.778736,0.005494098
0.779103,0.011028668
0.779471,0.005494098
0.779655,0.001831366
0.780023,0
0.780206,0
0.780574,0
0.780758,0.005494098
0.781126,0
0.781309,0
0.781677,0
0.781861,0
0.782229,0
0.782596,0
0.78278,0
0.783148,0
0.783332,0
0.783699,0.003662732
0.783883,0.001831366
0.784251,0.005494098
0.784435,0.003662732
0.784802,0
0.784986,0
0.785354,5.32E-14
0.785538,0.001831366
0.785905,0
0.786273,0
0.786457,0
0.786825,0
0.787008,0
0.787376,0
0.78756,0
0.787928,0.001831366
0.788111,0.001831366
0.788479,0
0.788663,0
0.789031,0
0.789214,0
0.789582,0
0.78995,0
0.790134,0.001831366
0.790501,0.001831366
0.790685,0.003662732
0.791053,0.001831366
0.791237,0.001831366
0.791604,0
0.791788,0
0.792156,0
0.79234,0
0.792707,0
0.793075,0
0.793259,0
0.793627,0
0.79381,0
0.794178,0.005494098
0.794362,0.003662732
0.79473,0.001831366
0.794913,0.001831366
0.795281,0
0.795465,0
0.795833,0
0.796016,0.003662732
0.796384,0.005494098
0.796752,0.003662732
0.796936,0
0.797303,0
0.797487,0
0.797855,0
0.798039,0
0.798406,0
0.79859,0
0.798958,0
0.799142,0
0.799509,0
0.799877,0.001831366
0.800061,0.001831366
0.800429,0.007325464
0.800612,0.005494098
0.80098,0.005494098
0.801164,0.001831366
0.801532,0
0.801715,0
0.802083,0
0.802267,0
0.802635,0
0.802818,0
0.803186,0.003662732
0.803554,0.003662732
0.803738,0.001831366
0.804105,0
0.804289,0
0.804657,0
0.804841,0
0.805208,0
0.805392,0
0.80576,0.005494098
0.805944,0.003662732
0.806311,0.001831366
0.806679,7.99E-14
0.806863,0.001831366
0.807231,0
0.807414,0
0.807782,0.005494098
0.807966,0.009146712
0.808334,0.009146712
0.808517,0.007325464
0.808885,0.001831366
0.809069,0
0.809437,0.003662732
0.80962,0.003662732
0.809988,0.009146712
0.810356,0.007325464
0.81054,0.007325464
0.810907,0
0.811091,0
0.811459,0
0.811643,0
0.81201,0
0.812194,0
0.812562,0
0.812746,0.003662732
0.813113,0.001831366
0.813297,0
0.813665,0.003662732
0.814033,0.001831366
0.814216,7.99E-14
0.814584,0.003662732
0.814768,0.001831366
0.815136,0.003662732
0.815319,0.007325464
0.815687,0.001831366
0.815871,7.99E-14
0.816239,0.001831366
0.816422,0
0.81679,0
0.817158,0
0.817342,0
0.817709,0
0.817893,0.001831366
0.818261,0
0.818445,0
0.818812,0
0.818996,0
0.819364,0
0.819548,0
0.819915,0
0.820099,0
0.820467,0.003662732
0.820835,0.003662732
0.821018,0.003662732
0.821386,0.003662732
0.82157,0.001831366
0.821938,0
0.822121,0
0.822489,0
0.822673,0
0.823041,0
0.823224,0
0.823592,0
0.82396,0.005494098
0.824144,0.007325464
0.824511,0.003662732
0.824695,0.005494098
0.825063,0.011028668
0.825247,0.011028668
0.825614,0.005494098
0.825798,0.003662732
0.826166,0.011028668
0.82635,0.012849916
0.826717,0.005494098
0.826901,0.003662732
0.827269,0.007325464
0.827637,0.011028668
0.82782,0.011028668
0.828188,0.003662732
0.828372,0.003662732
0.82874,0.005494098
0.828923,0.003662732
0.829291,0.003662732
0.829475,0.005494098
0.829843,0.012849916
0.830026,0.007325464
0.830394,0.003662732
0.830762,0.014671164
0.830946,0.014671164
0.831313,0.014671164
0.831497,0.012849916
0.831865,0.009146712
0.832049,0.011028668
0.832416,0.003662732
0.8326,0.001831366
0.832968,0.001831366
0.833152,0
0.833519,0
0.833703,0
0.834071,0.001831366
0.834439,2.80E-13
0.834622,0.005494098
0.83499,0.009146712
0.835174,0.005494098
0.835542,0
0.835725,0
0.836093,0.009146712
0.836277,0.012849916
0.836645,0.005494098
0.836828,0.003662732
0.837196,0
0.837564,9.32E-14
0.837748,0.001831366
0.838115,0.001831366
0.838299,1.86E-13
0.838667,0.001831366
0.838851,0.003662732
0.839218,0.005494098
0.839402,0.007325464
0.83977,0.009146712
0.839954,0.011028668
0.840321,0.007325464
0.840505,0.005494098
0.840873,0.011028668
0.84124,0.012849916
0.841424,0.011028668
0.841792,0.007325464
0.841976,0.009146712
0.842344,0
0.842527,0
0.842895,0
0.843079,0
0.843447,0
0.84363,0
0.843998,0
0.844182,9.32E-14
0.84455,0.001831366
0.844917,0
0.845101,0.003662732
0.845469,0.003662732
0.845653,0
0.84602,0
0.846204,0
0.846572,0.003662732
0.846756,0.005494098
0.847123,0.009146712
0.847307,0.009146712
0.847675,9.32E-14
0.848042,0.001831366
0.848226,0.001831366
0.848594,0.001831366
0.848778,0.001831366
0.849145,0
0.849329,0
0.849697,0.005494098
0.849881,0.001831366
0.850249,0.009146712
0.850432,0.014671164
0.8508,0.016492411
0.850984,0.020134907
0.851352,0.018313659
0.851719,0.011028668
0.851903,0.009146712
0.852271,0.007325464
0.852455,0.009146712
0.852822,0.014671164
0.853006,0.018313659
0.853374,0.020134907
0.853558,0.016492411
0.853925,0.005494098
0.854109,0.007325464
0.854477,0.007325464
0.854844,0.009146712
0.855028,0.007325464
0.855396,0.003662732
0.85558,0.003662732
0.855947,0.009146712
0.856131,0.012849916
0.856499,0.016492411
0.856683,0.012849916
0.857051,0.012849916
0.857234,0.007325464
0.857602,0.003662732
0.857786,0.005494098
0.858154,0.007325464
0.858521,0.003662732
0.858705,0.001831366
0.859073,0.005494098
0.859257,0.003662732
0.859624,3.20E-13
0.859808,0.005494098
0.860176,0.011028668
0.86036,0.012849916
0.860727,0.007325464
0.860911,0.007325464
0.861279,0.003662732
0.861646,0.003662732
0.86183,0.005494098
0.862198,0.009146712
0.862382,0.007325464
0.862749,0
0.862933,0
0.863301,0
0.863485,2.13E-13
0.863852,0.001831366
0.864036,0
0.864404,0
0.864588,0
0.864956,0.001831366
0.865323,0
0.865507,0
0.865875,0.003662732
0.866059,0.005494098
0.866426,0
0.86661,4.26E-13
0.866978,0.005494098
0.867162,0.001831366
0.867529,0.011028668
0.867713,0.011028668
0.868081,0.009146712
0.868448,0.005494098
0.868632,0.005494098
0.869,0.007325464
0.869184,0.011028668
0.869551,0.005494098
0.869735,0.003662732
0.870103,0.003662732
0.870287,0.003662732
0.870654,0.001831366
0.870838,0.001831366
0.871206,0
0.87139,0
0.871758,0
0.872125,0
0.872309,0
0.872677,0
0.872861,0
0.873228,0.001831366
0.873412,1.07E-13
0.87378,0.003662732
0.873964,0
0.874331,0
0.874515,0
0.874883,0
0.875067,0
0.875434,0
0.875802,0
0.875986,0
0.876353,0
0.876537,0
0.876905,0
0.877089,0
0.877456,0.001831366
0.87764,0
0.878008,0
0.878192,0
0.878559,0.003662732
0.878927,0.001831366
0.879111,0
0.879479,1.07E-13
0.879663,0.001831366
0.88003,0.001831366
0.880214,1.20E-13
0.880582,0.003662732
0.880766,0
0.881133,0
0.881317,0
0.881685,0.001831366
0.881869,0
0.882236,0.005494098
0.882604,0.009146712
0.882788,0.003662732
0.883155,0
0.883339,0
0.883707,0
0.883891,0
0.884258,0
0.884442,0
0.88481,1.20E-13
0.884994,0.001831366
0.885361,1.20E-13
0.885729,0
0.885913,0
0.886281,0
0.886465,0
0.886832,0
0.887016,0
0.887384,0
0.887568,1.20E-13
0.887935,0.001831366
0.888119,0.003662732
0.888487,0
0.888671,0
0.889038,0
0.889406,0
0.88959,0.005494098
0.889957,0.009146712
0.890141,0.009146712
0.890509,0.003662732
0.890693,0.001831366
0.89106,2.40E-13
0.891244,0.003662732
0.891612,0.003662732
0.891796,1.20E-13
0.892163,0.003662732
0.892531,0
0.892715,0
0.893083,0
0.893266,0
0.893634,0.003662732
