ppm_norm,leu.9
1.57171,0.021032311
1.571951321,0.022439466
1.5721,0.023383177
1.57248,0.022456712
1.57286,0.022331444
1.573050825,0.021121902
1.57324,0.021725948
1.57362,0.02244397
1.574,0.022451846
1.574150328,0.021580117
1.57439,0.022624958
1.57477,0.025734938
1.57515,0.026249063
1.575249832,0.026136334
1.57553,0.020592226
1.57591,0.016888676
1.57629,0.015676709
1.576349335,0.013263304
1.57668,0.010245939
1.57706,0.008457723
1.57744,0.007372972
1.577448839,0.005575515
1.57782,0.002138394
1.5782,0.001031281
1.578548342,0
1.57858,0.002915787
1.57897,0.006792601
1.57935,0.005648471
1.579647846,0.003834042
1.57973,0.001355388
1.58011,0.006387948
1.58049,0.007232957
1.58074735,0.009384201
1.58087,0.004531282
1.58125,0.003407643
1.58164,0.004683895
1.581846853,0.010794294
1.58202,0.015310849
1.5824,0.013813223
1.58278,0.013816104
1.582946357,0.01387543
1.58316,0.013272774
1.58354,0.008661549
1.58393,0.008375632
1.58404586,0.009623995
1.58431,0.020088441
1.58469,0.022856071
1.58507,0.023502726
1.585145364,0.016386968
1.58545,0.017308308
1.58583,0.025692029
1.58622,0.029184846
1.586244867,0.03381513
1.5866,0.02985944
1.58698,0.031103541
1.587344371,0.032023495
1.58736,0.036111592
1.58774,0.028371718
1.58812,0.023231159
1.588443875,0.017438934
1.58851,0.017958271
1.58889,0.021639196
1.58927,0.019951981
1.589543378,0.01666486
1.58965,0.011538003
1.59003,0.015020273
1.59041,0.015845041
1.590642882,0.0185376
1.5908,0.015711549
1.59118,0.014600068
1.59156,0.015141577
1.591742385,0.019833313
1.59194,0.023428963
1.59232,0.019417973
1.5927,0.019413065
1.592841889,0.012858043
1.59309,0.011242127
1.59347,0.014210428
1.59385,0.014662754
1.593941392,0.016778719
1.59423,0.014034598
1.59461,0.011658254
1.59499,0.010920403
1.595040896,0.012155777
1.59538,0.01440706
1.59576,0.013414431
1.59614,0.012836583
1.596140399,0.009234547
1.59652,0.006573354
1.5969,0.005457114
1.597239903,0.004456694
1.59728,0.004497659
1.59767,0.008829069
1.59805,0.010357756
1.598339407,0.012686017
1.59843,0.011339304
1.59881,0.010159448
1.59919,0.011393043
1.59943891,0.014389163
1.59957,0.017736896
1.59996,0.014208405
1.60034,0.013503618
1.600538414,0.009820956
1.60072,0.011493346
1.6011,0.016154125
1.60148,0.016261195
1.601637917,0.018068133
1.60186,0.016574025
1.60225,0.01443133
1.60263,0.014262228
1.602737421,0.014582953
1.60301,0.018251367
1.60339,0.019405403
1.60377,0.019658333
1.603836924,0.014972748
1.60415,0.010947944
1.60454,0.012814287
1.60492,0.013624906
1.604936428,0.016144177
1.6053,0.011654642
1.60568,0.008453934
1.606035931,0.006178867
1.60606,0.005698801
1.60644,0.006267747
1.60682,0.006364526
1.607135435,0.006469443
1.60721,0.010925312
1.60759,0.0168964
1.60797,0.017139859
1.608234939,0.017594366
1.60835,0.017009434
1.60873,0.021275726
1.60911,0.021946806
1.609334442,0.024024756
1.6095,0.019426575
1.60988,0.01510646
1.61026,0.015194167
1.610433946,0.015881924
1.61064,0.014090984
1.61102,0.007815982
1.6114,0.007801001
1.611533449,0.006033731
1.61179,0.009291411
1.61217,0.008973495
1.61255,0.00892907
1.612632953,0.005622562
1.61293,0.006052931
1.61331,0.007110785
1.61369,0.007421973
1.613732456,0.00495974
1.61408,0.002958337
1.61446,0.003581128
1.61483196,0.003928895
1.61484,0.003397994
1.61522,0.002708196
1.6156,0.004711421
1.615931463,0.006438687
1.61598,0.007957513
1.61637,0.000854232
1.61675,0.000507435
1.617030967,0
1.61713,0.002434083
1.61751,0.009323644
1.61789,0.00874646
1.618130471,0.007407855
1.61827,0.007661072
1.61866,0.016225976
1.61904,0.016881555
1.619229974,0.020076321
1.61942,0.014849029
1.6198,0.015006241
1.62018,0.015557472
1.620329478,0.023413238
1.62056,0.024324759
1.62095,0.015707984
1.62133,0.015121099
1.621428981,0.011685441
1.62171,0.01725809
1.62209,0.017119983
1.62247,0.017091668
1.622528485,0.006881785
1.62285,0
1.62324,0.001445284
1.62362,0.0020455
1.623627988,0.005984469
1.624,0.004018961
1.62438,0.001631099
1.624727492,0
1.62476,0
1.62514,0.002585518
1.62553,0.002921057
1.625826995,0.003289097
1.62591,0.00144538
1.62629,0.001212871
1.62667,0.001717554
1.626926499,0.002620871
1.62705,0.001428139
1.62743,0
1.62782,0
1.628026003,0
1.6282,0.002225367
1.62858,0.003050141
1.62896,0.002915249
1.629125506,0.00195105
1.62934,0.002646675
1.62972,0.002917412
1.63011,0.002866149
1.63022501,0
1.63049,0
1.63087,0
1.63125,0
1.631324513,0.001176081
1.63163,0.002811859
1.63201,0.003355563
1.63239,0.003506844
1.632424017,0.003390735
1.63278,0.001891445
1.63316,0.001413241
1.63352352,0.001157228
1.63354,0.002317284
1.63392,0.00257766
1.6343,0.0017482
1.634623024,0.001060211
1.63468,0.000705316
1.63507,0.002222808
1.63545,0.00295602
1.635722527,0.003987023
1.63583,0.006617968
1.63621,0.010191203
1.63659,0.010661267
1.636822031,0.011703122
1.63697,0.011314369
1.63736,0.013507398
1.63774,0.01438481
1.637921535,0.018384818
1.63812,0.021169469
1.6385,0.021313737
1.63888,0.021405645
1.639021038,0.022535991
1.63926,0.025447013
1.63965,0.027953739
1.64003,0.02809791
1.640120542,0.029709699
1.64041,0.028838448
1.64079,0.024995623
1.64117,0.024260858
1.641220045,0.019427574
1.64155,0.018491813
1.64194,0.019274606
1.642319549,0.019585178
1.64232,0.019333568
1.6427,0.018861539
1.64308,0.018962467
1.643419052,0.019028699
1.64346,0.017606703
1.64384,0.01562332
1.64423,0.016305645
1.644518556,0.017026463
1.64461,0.020505474
1.64499,0.022335989
1.64537,0.023648367
1.64561806,0.025901579
1.64575,0.036663987
1.64613,0.051043549
1.64652,0.053864479
1.646717563,0.062036281
1.6469,0.071123259
1.64728,0.083142501
1.64766,0.084672283
1.647817067,0.0947004
1.64804,0.098976292
1.64842,0.097625713
1.64881,0.097631228
1.64891657,0.09783032
1.64919,0.100872924
1.64957,0.101897342
1.64995,0.102015421
1.650016074,0.098982374
1.65033,0.09390543
1.65071,0.090226358
1.6511,0.089259855
1.651115577,0.086441841
1.65148,0.085435748
1.65186,0.084181903
1.652215081,0.083538682
1.65224,0.078471295
1.65262,0.072601554
1.653,0.070423197
1.653314584,0.068685353
1.65339,0.064717457
1.65377,0.060055808
1.65415,0.060082778
1.654414088,0.060119232
1.65453,0.066623646
1.65491,0.072694953
1.65529,0.073781741
1.655513592,0.076085519
1.65568,0.084928358
1.65606,0.103444628
1.65644,0.107827357
1.656613095,0.126569983
1.65682,0.152631946
1.6572,0.185240459
1.65758,0.188438075
1.657712599,0.222937646
1.65796,0.262927211
1.65835,0.306847512
1.65873,0.308917275
1.658812102,0.360314868
1.65911,0.405784075
1.65949,0.435549499
1.65987,0.440838748
1.659911606,0.475070216
1.66025,0.511508484
1.66064,0.531050376
1.661011109,0.53845056
1.66102,0.549328174
1.6614,0.551417683
1.66178,0.551049956
1.662110613,0.550818198
1.66216,0.544267303
1.66254,0.526730192
1.66293,0.512844124
1.663210116,0.498715124
1.66331,0.46859317
1.66369,0.448145516
1.66407,0.445466179
1.66430962,0.441051609
1.66445,0.442554666
1.66483,0.453658172
1.66522,0.461074322
1.665409124,0.481538573
1.6656,0.525917846
1.66598,0.583086135
1.66636,0.593590253
1.666508627,0.657066071
1.66674,0.750355508
1.66712,0.863067394
1.66751,0.868587651
1.667608131,1.015002112
1.66789,1.230951413
1.66827,1.4634599
1.66865,1.487504968
1.668707634,1.721304155
1.66903,1.901353855
1.66941,2.009613547
1.6698,2.036411765
1.669807138,2.107641888
1.67018,2.064743952
1.67056,1.953676801
1.670906641,1.899112302
1.67094,1.660725751
1.67132,1.401109609
1.6717,1.258871094
1.672006145,1.149747247
1.67209,0.9349361
1.67247,0.778122963
1.67285,0.732861003
1.673105648,0.674038449
1.67323,0.604810954
1.67361,0.561287467
1.67399,0.554071752
1.674205152,0.539432326
1.67438,0.536087373
1.67476,0.553064095
1.67514,0.560447024
1.675304656,0.590136601
1.67552,0.640032875
1.6759,0.700754633
1.67628,0.707975616
1.676404159,0.777206359
1.67667,0.863510492
1.67705,0.940197197
1.67743,0.943107342
1.677503663,1.009889113
1.67781,1.070767258
1.67819,1.120650933
1.67857,1.128856495
1.678603166,1.18081187
1.67896,1.227467449
1.67934,1.260484338
1.67970267,1.272837176
1.67972,1.31495752
1.6801,1.347368812
1.68048,1.36138043
1.680802173,1.369858191
1.68086,1.391448342
1.68125,1.420097648
1.68163,1.437433953
1.681901677,1.455332602
1.68201,1.497600645
1.68239,1.556906228
1.68277,1.58933943
1.68300118,1.640643001
1.68315,1.742203595
1.68353,1.85295195
1.68392,1.88617371
1.684100684,1.973591809
1.6843,2.108571525
1.68468,2.269098863
1.68506,2.3009638
1.685200188,2.479270517
1.68544,2.749681735
1.68582,3.051392157
1.68621,3.064847362
1.686299691,3.345726305
1.68659,3.61994295
1.68697,3.840490472
1.68735,3.860740473
1.687399195,4.026702274
1.68773,4.088822831
1.68811,4.0720241
1.688498698,4.068114531
1.6885,4.001510868
1.68888,3.904255272
1.68926,3.824397989
1.689598202,3.786851764
1.68964,3.672206756
1.69002,3.576124065
1.6904,3.527018695
1.690697705,3.490797354
1.69079,3.392316723
1.69117,3.260755809
1.69155,3.192263363
1.691797209,3.106662076
1.69193,2.971360897
1.69231,2.879053225
1.69269,2.854793936
1.692896712,2.807658025
1.69308,2.729846598
1.69346,2.644823973
1.69384,2.623684932
1.693996216,2.543571809
1.69422,2.393161868
1.6946,2.185014562
1.69498,2.160845013
1.69509572,1.952792282
1.69537,1.727959308
1.69575,1.52824178
1.69613,1.522713857
1.696195223,1.355231623
1.69651,1.245469378
1.69689,1.199704059
1.69727,1.192766819
1.697294727,1.188644273
1.69766,1.233375418
1.69804,1.299747895
1.69839423,1.323389408
1.69842,1.449311686
1.6988,1.612180491
1.69918,1.741706884
1.699493734,1.816913339
1.69956,2.061107944
1.69995,2.352774818
1.70033,2.534309233
1.700593237,2.714650954
1.70071,3.149325432
1.70109,3.623192333
1.70147,3.809176773
1.701692741,4.091724686
1.70185,4.515078453
1.70224,4.852788388
1.70262,4.910170258
1.702792245,5.068559581
1.703,5.1390208
1.70338,5.058568163
1.70376,5.026207409
1.703891748,4.857870979
1.70414,4.611647682
1.70453,4.398526387
1.70491,4.394285339
1.704991252,4.258229499
1.70529,4.198689334
1.70567,4.21132608
1.70605,4.212342825
1.706090755,4.267030635
1.70643,4.313208364
1.70681,4.317294756
1.707190259,4.318186696
1.7072,4.278129797
1.70758,4.2042324
1.70796,4.142720043
1.708289762,4.115061164
1.70834,4.027614534
1.70872,3.946036776
1.7091,3.903407527
1.709389266,3.873181961
1.70949,3.820553252
1.70987,3.786973398
1.71025,3.773529367
1.710488769,3.757368392
1.71063,3.743380406
1.71101,3.782707497
1.71139,3.817974362
1.711588273,3.883638198
1.71178,4.020342519
1.71216,4.181847279
1.71254,4.221666114
1.712687777,4.364164597
1.71292,4.526720627
1.7133,4.6262004
1.71368,4.63243905
1.71378728,4.681066318
1.71407,4.742926229
1.71445,4.825102912
1.71483,4.826550055
1.714886784,4.91603841
1.71521,5.011651938
1.71559,5.105822207
1.71597,5.118907641
1.715986287,5.20587642
1.71636,5.209221373
1.71674,5.11930313
1.717085791,5.088846504
1.71712,4.861606901
1.7175,4.575982663
1.71788,4.379214886
1.718185294,4.269628404
1.71826,3.96917777
1.71865,3.709700639
1.71903,3.60820399
1.719284798,3.511184191
1.71941,3.351482231
1.71979,3.203548424
1.72017,3.151694044
1.720384301,3.076010142
1.72055,2.985522646
1.72094,2.934970414
1.72132,2.93798348
1.721483805,2.945904501
1.7217,3.048186215
1.72208,3.218387852
1.72246,3.249609357
1.722583309,3.401109171
1.72284,3.588387445
1.72323,3.793550358
1.72361,3.800580453
1.723682812,3.969933642
1.72399,4.05069471
1.72437,4.040428964
1.72475,4.039717182
1.724782316,3.981936376
1.72513,3.889120445
1.72552,3.787758777
1.725881819,3.763854125
1.7259,3.645277712
1.72628,3.57883478
1.72666,3.580989063
1.726981323,3.581914744
1.72704,3.654508913
1.72742,3.779996782
1.72781,3.861966474
1.728080826,3.921444855
1.72819,4.051372389
1.72857,4.164757609
1.72895,4.20602941
1.72918033,4.253755081
1.72933,4.315258776
1.72971,4.383452378
1.7301,4.425807261
1.730279833,4.504522302
1.73048,4.688277515
1.73086,4.92198982
1.73124,4.985149966
1.731379337,5.198969309
1.73162,5.494932493
1.732,5.749192367
1.73238,5.767789259
1.732478841,5.8999759
1.73277,5.924172508
1.73315,5.845027271
1.73353,5.844414926
1.733578344,5.711876592
1.73391,5.562700373
1.73429,5.407614873
1.73467,5.387980877
1.734677848,5.171601512
1.73506,4.932936939
1.73544,4.745819488
1.735777351,4.685627618
1.73582,4.392140568
1.7362,4.015885478
1.73658,3.732556625
1.736876855,3.581276162
1.73696,3.138695431
1.73735,2.716049753
1.73773,2.518647366
1.737976358,2.337088292
1.73811,2.035052063
1.73849,1.820949003
1.73887,1.761059428
1.739075862,1.677055204
1.73925,1.58977365
1.73964,1.557840208
1.74002,1.562476212
1.740175365,1.574095811
1.7404,1.625564648
1.74078,1.705652381
1.74116,1.724850228
1.741274869,1.8120132
1.74154,1.935811216
1.74193,2.057667421
1.74231,2.062654213
1.742374373,2.158441734
1.74269,2.236578969
1.74307,2.298183738
1.74345,2.301783833
1.743473876,2.348943327
1.74383,2.361406535
1.74422,2.3424538
1.74457338,2.338252509
1.7446,2.288013052
1.74498,2.206152928
1.74536,2.124657315
1.745672883,2.09122121
1.74574,1.962288474
1.74612,1.834806666
1.74651,1.762052277
1.746772387,1.711260607
1.74689,1.606007532
1.74727,1.535611475
1.74765,1.513861352
1.74787189,1.489663983
1.74803,1.454494191
1.74841,1.437447963
1.7488,1.435533251
1.748971394,1.432117759
1.74918,1.413329548
1.74956,1.389962662
1.74994,1.391148908
1.750070897,1.394954027
1.75032,1.430918788
1.7507,1.508721528
1.75109,1.532528233
1.751170401,1.692481085
1.75147,2.004109075
1.75185,2.355602824
1.75223,2.356221341
1.752269905,2.672747815
1.75261,2.979857946
1.75299,3.243455261
1.753369408,3.273640395
1.75338,3.447703932
1.75376,3.428624668
1.75414,3.300309582
1.754468912,3.261164154
1.75452,3.009024199
1.7549,2.695675948
1.75528,2.474168418
1.755568415,2.360841803
1.75567,2.059283424
1.75605,1.802564793
1.75643,1.683700982
1.756667919,1.5785181
1.75681,1.394250283
1.75719,1.250829991
1.75757,1.198946801
1.757767422,1.128991162
1.75795,1.025154262
1.75834,0.950857207
1.75872,0.936242743
1.758866926,0.901286741
1.7591,0.866455788
1.75948,0.848184525
1.75986,0.847407332
1.759966429,0.844096732
1.76024,0.850695412
1.76063,0.878236973
1.76101,0.881337207
1.761065933,0.930683231
1.76139,1.008077625
1.76177,1.138405273
1.76215,1.144629904
1.762165437,1.368511521
1.76253,1.62175922
1.76292,1.785462616
1.76326494,1.819485043
1.7633,1.966458805
1.76368,2.100174389
1.76406,2.14997234
1.764364444,2.169462703
1.76444,2.099162215
1.76482,1.916718919
1.76521,1.788885694
1.765463947,1.703045924
1.76559,1.491036717
1.76597,1.296238815
1.76635,1.228979412
1.766563451,1.156984509
1.76673,1.078569253
1.76711,1.019498251
1.7675,0.998062533
1.767662954,0.961343852
1.76788,0.917494559
1.76826,0.879514137
1.76864,0.866295609
1.768762458,0.82606005
1.76902,0.764143665
1.7694,0.709868544
1.76979,0.70271171
1.769861962,0.658356267
1.77017,0.601909098
1.77055,0.544927606
1.77093,0.544307955
1.770961465,0.491408357
1.77131,0.443649378
1.77169,0.409745367
1.772060969,0.406264097
1.77208,0.377430167
1.77246,0.353399069
1.77284,0.343142124
1.773160472,0.340179119
1.77322,0.340208225
1.7736,0.343491057
1.77398,0.346735575
1.774259976,0.348325166
1.77437,0.363091179
1.77475,0.381184769
1.77513,0.385587512
1.775359479,0.389335594
1.77551,0.394567187
1.77589,0.406775831
1.77627,0.409875933
1.776458983,0.413894934
1.77666,0.406110751
1.77704,0.395279619
1.77742,0.39301024
1.777558486,0.387825586
1.7778,0.373075212
1.77818,0.348826909
1.77856,0.343949829
1.77865799,0.324411358
1.77895,0.30093891
1.77933,0.276130219
1.77971,0.274662019
1.779757494,0.254771608
1.78009,0.237412604
1.78047,0.220843609
1.78085,0.220225627
1.780856997,0.209668174
1.78124,0.212808085
1.78162,0.221025579
1.781956501,0.222672656
1.782,0.234999025
1.78238,0.258484071
1.78276,0.283780823
1.783056004,0.293216413
1.78314,0.326514769
1.78352,0.354992048
1.78391,0.371281746
1.784155508,0.381799892
1.78429,0.399889138
1.78467,0.404779285
1.78505,0.405228901
1.785255011,0.40569198
1.78543,0.404762778
1.78581,0.391452906
1.7862,0.382063211
1.786354515,0.366611199
1.78658,0.341718667
1.78696,0.315816132
1.78734,0.307207591
1.787454018,0.282308825
1.78772,0.247170745
1.7881,0.216838102
1.78849,0.212411914
1.788553522,0.186995039
1.78887,0.157995165
1.78925,0.13821346
1.78963,0.137973882
1.789653026,0.126915773
1.79001,0.116264921
1.79039,0.107012938
1.790752529,0.106170113
1.79078,0.099449798
1.79116,0.094032712
1.79154,0.091248299
1.791852033,0.090487931
1.79192,0.091795503
1.7923,0.094062252
1.79268,0.093170578
1.792951536,0.092752507
1.79307,0.090835024
1.79345,0.089244216
1.79383,0.086297259
1.79405104,0.083884038
1.79421,0.077443483
1.79459,0.075675002
1.79497,0.075025921
1.795150543,0.074216689
1.79536,0.067545462
1.79574,0.060994133
1.79612,0.060374157
1.796250047,0.059020176
1.7965,0.057593141
1.79688,0.056245168
1.79726,0.056627188
1.79734955,0.058069688
1.79765,0.058205224
1.79803,0.052316803
1.79841,0.051950423
1.798449054,0.047641689
1.79879,0.049002693
1.79917,0.050053779
1.799548558,0.050082201
1.79955,0.04894622
1.79994,0.050806796
1.80032,0.052379385
1.800648061,0.052673019
1.8007,0.048306335
1.80108,0.043036036
1.80146,0.042964835
1.801747565,0.042939553
1.80184,0.042624433
1.80223,0.039291035
1.80261,0.039325865
1.802847068,0.03934842
1.80299,0.042314091
1.80337,0.040817333
1.80375,0.039123336
1.803946572,0.037444534
1.80413,0.039036428
1.80452,0.041237928
1.8049,0.040187785
1.805046075,0.038409184
1.80528,0.035703768
1.80566,0.036860297
1.80604,0.036897314
1.806145579,0.036999177
1.80642,0.035204632
1.80681,0.036128143
1.80719,0.036450323
1.807245082,0.038505319
1.80757,0.038260355
1.80795,0.037064643
1.80833,0.037039957
1.808344586,0.036264026
1.80871,0.033851272
1.80909,0.032862444
1.80944409,0.032783581
1.80948,0.036924329
1.80986,0.040495218
1.81024,0.039172438
1.810543593,0.038831603
1.81062,0.040606036
1.811,0.051514449
1.81138,0.057863631
1.811643097,0.060710464
1.81177,0.06025694
1.81215,0.059053191
1.81253,0.061383464
1.8127426,0.063218744
1.81291,0.064418583
1.81329,0.058840765
1.81367,0.057137628
1.813842104,0.055095287
1.81406,0.055657847
1.81444,0.052751647
1.81482,0.05069521
1.814941607,0.046398843
1.8152,0.044952259
1.81558,0.047013967
1.81596,0.046192238
1.816041111,0.043261929
1.81635,0.034770005
1.81673,0.030978175
1.81711,0.031129024
1.817140614,0.032692442
1.81749,0.033294707
1.81787,0.031963608
1.818240118,0.031941
1.81825,0.031839652
1.81864,0.031887437
1.81902,0.031060762
1.819339622,0.030917488
1.8194,0.031982921
1.81978,0.034530124
1.82016,0.033350108
1.820439125,0.032951697
1.82054,0.028232316
1.82093,0.028232881
1.82131,0.031322416
1.821538629,0.033243664
1.82169,0.035613715
1.82207,0.034859971
1.82245,0.036411061
1.822638132,0.037890151
1.82283,0.044651648
1.82322,0.048715549
1.8236,0.049364123
1.823737636,0.050418434
1.82398,0.055209102
1.82436,0.061321243
1.82474,0.061385908
1.824837139,0.06155539
1.82512,0.055167398
1.82551,0.04850095
1.82589,0.048112827
1.825936643,0.04582716
1.82627,0.046029161
1.82665,0.046596934
1.82703,0.046598709
1.827036147,0.046640809
1.82741,0.046438374
1.8278,0.04615478
1.82813565,0.046127337
1.82818,0.045822816
1.82856,0.046755928
1.82894,0.04946981
1.829235154,0.050128248
1.82932,0.053951052
1.8297,0.054241237
1.83009,0.05197948
1.830334657,0.05092539
1.83047,0.048552645
1.83085,0.048978801
1.83123,0.048474518
1.831434161,0.048092606
1.83161,0.043249722
1.83199,0.039042683
1.83237,0.039507458
1.832533664,0.040043606
1.83276,0.041934243
1.83314,0.038069693
1.83352,0.036018817
1.833633168,0.031917064
1.8339,0.03200803
1.83428,0.036422977
1.83466,0.036353382
1.834732671,0.036118586
1.83505,0.03238097
1.83543,0.034359488
1.83581,0.034947672
1.835832175,0.040384487
1.83619,0.040376364
1.83657,0.035294438
1.836931679,0.035258238
1.83695,0.034715226
1.83734,0.038776651
1.83772,0.040044412
1.838031182,0.040247518
1.8381,0.039856071
1.83848,0.041905876
1.83886,0.042758956
1.839130686,0.043032474
1.83924,0.039820102
1.83963,0.037321075
1.84001,0.038466645
1.840230189,0.03915046
1.84039,0.041087579
1.84077,0.041279371
1.84115,0.042522644
1.841329693,0.043663366
1.84153,0.04791667
1.84192,0.048799824
1.8423,0.047747239
1.842429196,0.046104313
1.84268,0.04444791
1.84306,0.044949219
1.84344,0.044994286
1.8435287,0.045106909
1.84382,0.043580394
1.84421,0.04024452
1.84459,0.039548674
1.844628203,0.03574899
1.84497,0.032778455
1.84535,0.033043227
1.845727707,0.033068111
1.84573,0.033540018
1.84611,0.030695114
1.8465,0.02688858
1.846827211,0.02656275
1.84688,0.025768693
1.84726,0.027868324
1.84764,0.028370507
1.847926714,0.028484969
1.84802,0.027851035
1.8484,0.031405721
1.84879,0.037148632
1.849026218,0.039710892
1.84917,0.045610824
1.84955,0.045778072
1.84993,0.045840665
1.850125721,0.04588624
1.85031,0.048753342
1.85069,0.048753777
1.85108,0.046683587
1.851225225,0.044271105
1.85146,0.042363744
1.85184,0.045086058
1.85222,0.045257093
1.852324728,0.04558476
1.8526,0.041866432
1.85298,0.039645991
1.85337,0.039762231
1.853424232,0.040146691
1.85375,0.039136168
1.85413,0.0365725
1.85451,0.036451885
1.854523735,0.035447901
1.85489,0.035232434
1.85527,0.034353754
1.855623239,0.034350044
1.85566,0.032863599
1.85604,0.029657223
1.85642,0.025350122
1.856722743,0.024715293
1.8568,0.022187334
1.85718,0.023746256
1.85756,0.024803228
1.857822246,0.025124594
1.85794,0.02477572
1.85833,0.02618073
1.85871,0.027991023
1.85892175,0.02902785
1.85909,0.029828206
1.85947,0.030357404
1.85985,0.032253732
1.860021253,0.033927729
1.86023,0.037766692
1.86062,0.038582252
1.861,0.038535513
1.861120757,0.03846544
1.86138,0.039425398
1.86176,0.040461508
1.86214,0.040668039
1.86222026,0.041160603
1.86252,0.040609381
1.86291,0.036857994
1.86329,0.036136929
1.863319764,0.032472326
1.86367,0.031993303
1.86405,0.033116947
1.864419267,0.033040699
1.86443,0.03184013
1.86481,0.03144043
1.8652,0.03389695
1.865518771,0.034080337
1.86558,0.034582948
1.86596,0.033118858
1.86634,0.036232724
1.866618275,0.036897786
1.86672,0.042609141
1.8671,0.039733568
1.86749,0.034914705
1.867717778,0.032857995
1.86787,0.034737251
1.86825,0.041230804
1.86863,0.040447914
1.868817282,0.039900034
1.86901,0.034007964
1.86939,0.033146617
1.86978,0.033550561
1.869916785,0.034003881
1.87016,0.030766922
1.87054,0.027678531
1.87092,0.027552106
1.871016289,0.027319969
1.8713,0.024688794
1.87168,0.019855207
1.87207,0.019597258
1.872115792,0.018787255
1.87245,0.020923637
1.87283,0.020948572
1.87321,0.020714166
1.873215296,0.018943034
1.87359,0.01833712
1.87397,0.020162899
1.874314799,0.020205853
1.87436,0.023781443
1.87474,0.026777088
1.87512,0.026293855
1.875414303,0.026228689
1.8755,0.02479592
1.87588,0.027509676
1.87626,0.03045076
1.876513807,0.031297423
1.87665,0.030251669
1.87703,0.02821759
1.87741,0.030305209
1.87761331,0.031451899
1.87779,0.036326407
1.87817,0.03802282
1.87855,0.038732938
1.878712814,0.039335996
1.87894,0.040835882
1.87932,0.038554276
1.8797,0.037469955
1.879812317,0.035907984
1.88008,0.038616701
1.88046,0.039906941
1.88084,0.037400219
1.880911821,0.031689651
1.88123,0.021964656
1.88161,0.020867685
1.88199,0.021315768
1.882011324,0.023442256
1.88237,0.023209152
1.88275,0.023874581
1.883110828,0.023987242
1.88313,0.025499229
1.88351,0.021546276
1.8839,0.016217211
1.884210332,0.015876537
1.88428,0.018578043
1.88466,0.025392712
1.88504,0.025442542
1.885309835,0.025452486
1.88542,0.022321263
1.8858,0.024119588
1.88619,0.024834471
1.886409339,0.025126114
1.88657,0.018487686
1.88695,0.012104429
1.88733,0.013434972
1.887508842,0.014329692
1.88771,0.019562849
1.88809,0.020219025
1.88848,0.019235804
1.888608346,0.01817313
1.88886,0.017831901
1.88924,0.020056686
1.88962,0.021382285
1.889707849,0.023716369
1.89,0.025279244
1.89038,0.021735071
1.89077,0.020563498
1.890807353,0.017065907
1.89115,0.016572027
1.89153,0.017194449
1.891906856,0.016995288
1.89191,0.015620149
1.89229,0.017455051
1.89267,0.02428992
1.89300636,0.024318189
1.89306,0.025620168
1.89344,0.01801709
1.89382,0.014562754
1.894105864,0.01413929
1.8942,0.019965764
1.89458,0.024475239
1.89496,0.022341064
1.895205367,0.021760353
1.89535,0.020082881
1.89573,0.022600545
1.89611,0.022365427
1.896304871,0.022241635
1.89649,0.018346807
1.89687,0.017706661
1.89725,0.019187857
1.897404374,0.020397828
1.89764,0.021029285
1.89802,0.0190883
1.8984,0.018216904
1.898503878,0.017010476
1.89878,0.015616283
1.89916,0.01644279
1.89954,0.01746113
1.899603381,0.01967888
1.89993,0.020863906
1.90031,0.018257709
1.90069,0.018021585
1.900702885,0.016972118
1.90107,0.01893756
1.90145,0.019449686
1.901802388,0.019308895
1.90183,0.017666913
1.90222,0.017667217
1.9026,0.018811123
1.902901892,0.018873919
1.90298,0.018298457
1.90336,0.018053624
1.90374,0.019162773
1.904001396,0.019368929
1.90412,0.017655488
1.90451,0.012318072
1.90489,0.010740645
1.905100899,0.010103366
1.90527,0.013130157
1.90565,0.015957511
1.90603,0.016251315
1.906200403,0.016441096
1.90641,0.017557702
1.9068,0.019370797
1.90718,0.019235016
1.907299906,0.019085868
1.90756,0.016932239
1.90794,0.015842045
1.90832,0.01640292
1.90839941,0.017350402
1.9087,0.019638393
1.90908,0.019162628
1.90947,0.018364482
1.909498913,0.016096349
1.90985,0.015236565
1.91023,0.017063692
1.910598417,0.016886028
1.91061,0.015758639
1.91099,0.011845217
1.91137,0.013441194
1.91169792,0.01361849
1.91176,0.019229049
1.91214,0.018151105
1.91252,0.010810718
1.912797424,0.009998977
1.9129,0.005698019
1.91328,0.007065149
1.91366,0.007657908
1.913896928,0.007810074
1.91405,0.009466695
1.91443,0.015319407
1.91481,0.017346236
1.914996431,0.018368571
1.91519,0.013659442
1.91557,0.009250967
1.91595,0.010435706
1.916095935,0.011366498
1.91634,0.014189552
1.91672,0.012801135
1.9171,0.011948647
1.917195438,0.010814016
1.91748,0.011290346
1.91786,0.012259079
1.91824,0.011993246
1.918294942,0.011439392
1.91863,0.009171079
1.91901,0.008879243
1.91939,0.009735371
1.919394445,0.013308308
1.91977,0.017312174
1.92015,0.01347725
1.920493949,0.012881348
1.92053,0.006751549
1.92092,0.007843524
1.9213,0.013128327
1.921593452,0.013362392
1.92168,0.012639144
1.92206,0.008579761
1.92244,0.009774007
1.922692956,0.009979993
1.92282,0.013446798
1.92321,0.01273858
1.92359,0.011769772
1.92379246,0.011396516
1.92397,0.011607465
1.92435,0.008896142
1.92473,0.006669705
