ppm,spectrum
0.751367,0
0.75155,0.001833333
0.751917,0.001833333
0.752283,0
0.752466,0
0.752833,0
0.753016,0
0.753382,0
0.753566,0
0.753932,0
0.754115,0
0.754482,0.003666667
0.754665,0.003666667
0.755031,0.001833333
0.755398,0
0.755581,0
0.755947,0
0.756131,0
0.756497,0
0.75668,0
0.757047,0
0.75723,0.001833333
0.757596,0.003666667
0.75778,0.003666667
0.758146,0.003666667
0.758512,0.003666667
0.758696,0.0055
0.759062,0.0055
0.759245,0.001833333
0.759612,0
0.759795,0
0.760161,0.001833333
0.760345,0.001833333
0.760711,0
0.760894,0
0.761261,0
0.761627,0
0.76181,0
0.762177,0
0.76236,0
0.762726,0
0.76291,0
0.763276,0
0.763459,0
0.763826,0
0.764192,0
0.764375,0
0.764742,0.001833333
0.764925,0.001833333
0.765291,0
0.765475,0
0.765841,0
0.766024,0
0.766391,0
0.766574,0
0.76694,0
0.767307,0
0.76749,0
0.767857,0
0.76804,0
0.768406,0
0.768589,0
0.768956,0
0.769139,0
0.769505,0
0.769689,0
0.770055,0
0.770422,0
0.770605,0
0.770971,0
0.771154,0
0.771521,0
0.771704,0
0.77207,0
0.772254,0
0.77262,0
0.772803,0
0.77317,0
0.773536,0
0.773719,0
0.774086,0
0.774269,0
0.774635,0
0.774819,0
0.775185,0
0.775368,0
0.775735,0
0.775918,0
0.776284,0
0.776651,0
0.776834,0
0.777201,0
0.777384,0
0.77775,0
0.777933,0
0.7783,0
0.778483,0
0.778849,0
0.779033,0
0.779399,0
0.779766,0
0.779949,0
0.780315,0
0.780498,0
0.780865,0
0.781048,0
0.781414,0
0.781598,0
0.781964,0
0.782147,0
0.782514,0
0.78288,0
0.783063,0
0.78343,0
0.783613,0
0.783979,0
0.784163,0
0.784529,0
0.784712,0
0.785079,0
0.785262,0
0.785628,0
0.785995,0
0.786178,0
0.786545,0
0.786728,0
0.787094,0
0.787277,0
0.787644,0
0.787827,0
0.788193,0
0.78856,0
0.788743,0
0.78911,0
0.789293,0
0.789659,0
0.789842,0
0.790209,0
0.790392,0
0.790758,0
0.790942,0
0.791308,0
0.791675,0
0.791858,0
0.792224,0
0.792407,0
0.792774,0
0.792957,0
0.793323,0
0.793507,0
0.793873,0
0.794056,0
0.794423,0
0.794789,0
0.794972,0
0.795339,0
0.795522,0
0.795889,0
0.796072,0
0.796438,0
0.796621,0
0.796988,0
0.797171,0
0.797537,0
0.797904,0
0.798087,0
0.798454,0
0.798637,0
0.799003,0
0.799186,0
0.799553,0
0.799736,0
0.800102,0
0.800286,0
0.800652,0
0.801019,0
0.801202,0
0.801568,0
0.801751,0
0.802118,0
0.802301,0
0.802667,0
0.802851,0
0.803217,0
0.8034,0
0.803767,0
0.804133,0
0.804316,0
0.804683,0
0.804866,0
0.805233,0.001833333
0.805416,0.001833333
0.805782,0
0.805965,0.001833333
0.806332,0.001833333
0.806515,0.001833333
0.806881,0
0.807248,0
0.807431,0
0.807798,0
0.807981,0
0.808347,0
0.80853,0
0.808897,0
0.80908,0
0.809446,0
0.80963,0
0.809996,0
0.810363,0
0.810546,0
0.810912,0
0.811095,0
0.811462,0
0.811645,0
0.812011,0
0.812195,0
0.812561,0
0.812928,0
0.813111,0
0.813477,0
0.81366,0
0.814027,0
0.81421,0
0.814577,0
0.81476,0
0.815126,0
0.815309,0
0.815676,0
0.816042,0
0.816225,0
0.816592,0
0.816775,0
0.817142,0
0.817325,0
0.817691,0
0.817874,0
0.818241,0
0.818424,0
0.81879,0
0.819157,0
0.81934,0
0.819707,0
0.81989,0
0.820256,0
0.820439,0
0.820806,0
0.820989,0
0.821355,0
0.821539,0.001833333
0.821905,0.001833333
0.822272,0
0.822455,0
0.822821,0
0.823004,0
0.823371,0
0.823554,0
0.823921,0
0.824104,0
0.82447,0
0.824653,0
0.82502,0
0.825386,0
0.825569,0
0.825936,0
0.826119,0
0.826486,0
0.826669,0
0.827035,0
0.827218,0
0.827585,0
0.827768,0.001833333
0.828134,0.003666667
0.828501,0
0.828684,0
0.829051,0
0.829234,0
0.8296,0
0.829783,0
0.83015,0
0.830333,0
0.830699,0
0.830883,0
0.831249,0
0.831616,0
0.831799,0
0.832165,0
0.832348,0
0.832715,0
0.832898,0
0.833265,0
0.833448,0
0.833814,0
0.833997,0
0.834364,0
0.83473,0
0.834913,0
0.83528,0
0.835463,0
0.83583,0
0.836013,0.001833333
0.836379,0.003666667
0.836562,0.003666667
0.836929,0.001833333
0.837295,0.001833333
0.837478,0
0.837845,0
0.838028,0
0.838395,0
0.838578,0
0.838944,0
0.839127,0
0.839494,0
0.839677,0
0.840043,0.001833333
0.84041,0.003666667
0.840593,0.003666667
0.84096,0
0.841143,0
0.841509,0
0.841692,0
0.842059,0
0.842242,0
0.842609,0
0.842792,0.001833333
0.843158,0.001833333
0.843525,0
0.843708,0
0.844074,0.001833333
0.844257,0.003666667
0.844624,0.003666667
0.844807,0.003666667
0.845174,0.001833333
0.845357,0.001833333
0.845723,0
0.845906,0
0.846273,0
0.846639,0
0.846822,0
0.847189,0
0.847372,0
0.847739,0.003666667
0.847922,0.003666667
0.848288,0.003666667
0.848471,0.003666667
0.848838,0.001833333
0.849021,0
0.849388,0.001833333
0.849754,0.0055
0.849937,0.003666667
0.850304,0.001833333
0.850487,0.001833333
0.850853,0.003666667
0.851036,0.003666667
0.851403,0.003666667
0.851586,0.003666667
0.851953,0.003666667
0.852136,0.003666667
0.852502,0.001833333
0.852869,0
0.853052,0
0.853418,0
0.853601,0.001833333
0.853968,0.001833333
0.854151,0.001833333
0.854518,0
0.854701,0
0.855067,0
0.85525,0
0.855617,0
0.855983,0
0.856166,0
0.856533,1.33E-14
0.856716,0.001833333
0.857083,0.001833333
0.857266,0.003666667
0.857632,0.001833333
0.857815,0.001833333
0.858182,0.003666667
0.858365,0.003666667
0.858732,0.003666667
0.859098,0
0.859281,0
0.859648,0.003666667
0.859831,0.003666667
0.860197,0.001833333
0.86038,0.003666667
0.860747,0.001833333
0.86093,0.001833333
0.861297,0.001833333
0.861663,0
0.861846,0
0.862213,0
0.862396,0
0.862762,0.003666667
0.862945,0.003666667
0.863312,0.003666667
0.863495,0.003666667
0.863862,0
0.864045,0
0.864411,0.003666667
0.864778,0.0055
0.864961,0.0055
0.865327,0.003666667
0.86551,0.001833333
0.865877,0
0.86606,0
0.866427,0
0.86661,0
0.866976,0
0.867159,0
0.867526,0
0.867892,0.003666667
0.868076,0.003666667
0.868442,0.003666667
0.868625,0.003666667
0.868992,0.0055
0.869175,0.0055
0.869541,0.001833333
0.869724,0
0.870091,0.001833333
0.870274,0.001833333
0.870641,0.003666667
0.871007,0.001833333
0.87119,0.001833333
0.871557,0.001833333
0.87174,0.003666667
0.872106,0.001833333
0.872289,0
0.872656,0
0.872839,0
0.873206,0
0.873389,0
0.873755,0
0.874122,0
0.874305,0
0.874671,0
0.874854,0
0.875221,0
0.875404,0
0.875771,0
0.875954,0
0.87632,1.33E-14
0.876503,0.001833333
0.87687,0
0.877236,1.33E-14
0.87742,0.001833333
0.877786,0
0.877969,0
0.878336,0
0.878519,0
0.878885,0
0.879068,1.33E-14
0.879435,0
0.879618,0
0.879985,0
0.880351,0
0.880534,0
0.880901,0
0.881084,0
0.88145,0
0.881633,0
0.882,0
0.882183,0
0.88255,0
0.882733,0
0.883099,0
0.883466,0
0.883649,0
0.884015,0
0.884198,0.001833333
0.884565,0.001833333
0.884748,0.003666667
0.885115,0.001833333
0.885298,0.001833333
0.885664,0.001833333
0.886031,0
0.886214,0
0.88658,0
0.886764,0.001833333
0.88713,0.001833333
0.887313,0.001833333
0.88768,0.001833333
0.887863,0
0.888229,0
0.888412,0
0.888779,0
0.889145,0
0.889329,0
0.889695,0
0.889878,0
0.890245,0
0.890428,0
0.890794,0.001833333
0.890977,0.003666667
0.891344,0
0.891527,0
0.891894,0
0.89226,1.33E-14
0.892443,0.001833333
0.89281,0.001833333
0.892993,0.001833333
0.893359,0
0.893542,0
0.893909,0.001833333
0.894092,0.001833333
0.894459,0
0.894642,0
0.895008,0
0.895375,0
0.895558,0
0.895924,0.001833333
0.896108,0.003666667
0.896474,0.001833333
0.896657,0.001833333
0.897024,0.003666667
0.897207,0.001833333
0.897573,0
0.897756,1.33E-14
0.898123,0.001833333
0.898489,0.001833333
0.898673,0.001833333
0.899039,0
0.899222,0
0.899589,0
0.899772,0.001833333
0.900138,0.003666667
0.900321,0.001833333
0.900688,0.001833333
0.900871,0
0.901238,0
0.901604,0.001833333
0.901787,0.001833333
0.902154,0
0.902337,0
0.902703,0
0.902886,0
0.903253,0
0.903436,0
0.903803,0.001833333
0.903986,0
0.904352,0
0.904719,0
0.904902,0
0.905268,0
0.905452,0
0.905818,0
0.906001,0
0.906368,0
0.906551,0
0.906917,0
0.9071,0.001833333
0.907467,0
0.907833,0
0.908017,0
0.908383,0
0.908566,0
0.908933,0
0.909116,0
0.909482,0
0.909665,0
0.910032,0
0.910398,0.001833333
0.910582,0.001833333
0.910948,0
0.911131,0
0.911498,0
0.911681,0
0.912047,0
0.91223,0
0.912597,0
0.91278,0
0.913147,0
0.913513,0
0.913696,0
0.914063,0
0.914246,0
0.914612,0
0.914796,0
0.915162,0.001833333
0.915345,0.001833333
0.915712,0.001833333
0.915895,0.001833333
0.916261,0.001833333
0.916628,0
0.916811,0
0.917177,0
0.917361,0
0.917727,0
0.91791,0
0.918277,0
0.91846,0
0.918826,0
0.919009,0
0.919376,0
0.919742,0
0.919926,0
0.920292,0
0.920475,0
0.920842,0.001833333
0.921025,0.001833333
0.921391,0.003666667
0.921574,0.001833333
0.921941,0
0.922124,0
0.922491,0
0.922857,0.001833333
0.92304,0.001833333
0.923407,0
0.92359,0
0.923956,0
0.92414,0
0.924506,0
0.924689,0
0.925056,0
0.925239,0
0.925605,0
0.925972,0
0.926155,0
0.926521,0
0.926705,0
0.927071,0.001833333
0.927254,0.001833333
0.927621,0
0.927804,0
0.92817,1.33E-14
0.928353,0.001833333
0.92872,0.001833333
0.929086,0.003666667
0.92927,0.003666667
0.929636,0.003666667
0.929819,0.003666667
0.930186,0.003666667
0.930369,0.001833333
0.930735,0
0.930918,0
0.931285,0
0.931468,0
0.931835,0
0.932201,0
0.932384,0
0.932751,0
0.932934,0
0.9333,1.33E-14
0.933484,0.001833333
0.93385,0.001833333
0.934033,0
0.9344,0
0.934766,0
0.934949,0
0.935316,0
0.935499,0
0.935865,0
0.936049,0
0.936415,0.001833333
0.936598,0
0.936965,0
0.937148,0
0.937514,0
0.937881,0
0.938064,0
0.93843,0.001833333
0.938614,0.003666667
0.93898,0
0.939163,0
0.93953,0
0.939713,0
0.940079,0.001833333
0.940263,0.001833333
0.940629,0.001833333
0.940995,0.003666667
0.941179,0.003666667
0.941545,0.001833333
0.941728,0
0.942095,0
0.942278,0
0.942644,0
0.942828,0
0.943194,0
0.943377,0
0.943744,0
0.94411,0
0.944293,0
0.94466,0
0.944843,0
0.945209,0
0.945393,0
0.945759,1.33E-14
0.945942,0.001833333
0.946309,0.001833333
0.946492,0.001833333
0.946858,0.001833333
0.947225,0.001833333
0.947408,0.001833333
0.947774,0.003666667
0.947958,0.003666667
0.948324,0.0055
0.948507,0.0055
0.948874,0.003666667
0.949057,0.001833333
0.949423,0
0.949607,0.001833333
0.949973,0.001833333
0.950339,0.007323529
0.950523,0.009156863
0.950889,0.009156863
0.951072,0.007323529
0.951439,0.003666667
0.951622,0.003666667
0.951988,0.0055
0.952172,0.0055
0.952538,0.001833333
0.952721,0
0.953088,1.33E-14
0.953454,0.001833333
0.953637,0.001833333
0.954004,0.001833333
0.954187,0.001833333
0.954553,0
0.954737,0
0.955103,0
0.955286,0
0.955653,0
0.955836,1.33E-14
0.956202,0.001833333
0.956569,0
0.956752,0
0.957118,0
0.957302,0
0.957668,0
0.957851,0
0.958218,0
0.958401,0
0.958767,0
0.959134,0
0.959317,0
0.959683,0
0.959867,0
0.960233,0.001833333
0.960416,0.001833333
0.960783,0
0.960966,0
0.961332,0
0.961516,0
0.961882,0
0.962248,0
0.962432,0
0.962798,0
0.962981,0
0.963348,0
0.963531,0
0.963897,0.001833333
0.964081,0.003666667
0.964447,0.0055
0.96463,0.007323529
0.964997,0.012843137
0.965363,0.014705882
0.965546,0.014705882
0.965913,0.014705882
0.966096,0.014705882
0.966462,0.016470588
0.966646,0.014705882
0.967012,0.012843137
0.967195,0.009156863
0.967562,0.0055
0.967745,0.0055
0.968111,0.001833333
0.968478,0.001833333
0.968661,0.001833333
0.969027,0.001833333
0.969211,0
0.969577,0
0.96976,1.33E-14
0.970127,0.003666667
0.97031,0.0055
0.970676,0.003666667
0.97086,0.001833333
0.971226,0
0.971592,0
0.971776,0
0.972142,0
0.972325,0
0.972692,0
0.972875,0
0.973241,0
0.973425,0
0.973791,0
0.973974,0
0.974341,0
0.974707,0.001833333
0.97489,0.001833333
0.975257,0.003666667
0.97544,0.001833333
0.975806,0.001833333
0.97599,0.001833333
0.976356,0
0.976539,0
0.976906,0
0.977089,0
0.977455,0
0.977822,0
0.978005,0
0.978371,0
0.978555,0
0.978921,0.001833333
0.979104,0.003666667
0.979471,0.003666667
0.979654,0.003666667
0.98002,0.007323529
0.980204,0.007323529
0.98057,0.009156863
0.980936,0.010980392
0.98112,0.009156863
0.981486,0.009156863
0.981669,0.009156863
0.982036,0.007323529
0.982219,0.007323529
0.982585,0.0055
0.982769,0.0055
0.983135,0.0055
0.983318,0.007323529
0.983685,0.001833333
0.984051,1.33E-14
0.984234,0.001833333
0.984601,0.003666667
0.984784,0.001833333
0.98515,0.001833333
0.985334,0.001833333
0.9857,0.001833333
0.985883,0
0.98625,0
0.986616,0
0.986799,0
0.987166,0
0.987349,0
0.987715,1.33E-14
0.987899,0.001833333
0.988265,0
0.988448,0
0.988815,0
0.988998,0
0.989364,0
0.989731,0
0.989914,0
0.99028,1.33E-14
0.990464,0.001833333
0.99083,0.001833333
0.991013,0.001833333
0.99138,0.001833333
0.991563,0.001833333
0.991929,0.003666667
0.992113,0.0055
0.992479,0.003666667
0.992845,0.001833333
0.993029,0.001833333
0.993395,0.001833333
0.993578,0
0.993945,0
0.994128,0
0.994494,0.001833333
0.994678,0.003666667
0.995044,0.001833333
0.995227,0.001833333
0.995594,1.33E-14
0.99596,0.001833333
0.996143,0.001833333
0.99651,0.001833333
0.996693,0.001833333
0.997059,0.001833333
0.997243,0.001833333
0.997609,0.001833333
0.997792,0.001833333
0.998159,0.003666667
0.998342,0.003666667
0.998708,0.003666667
0.999075,0.001833333
0.999258,0.001833333
0.999624,0
0.999808,0
1.00017,0
1.00036,0
1.00072,0.001833333
1.00091,0.001833333
1.00127,0
1.00146,0
1.00182,0
1.00219,0.001833333
1.00237,0.001833333
1.00274,0
1.00292,0
1.00329,0
1.00347,0
1.00384,0.001833333
1.00402,0.001833333
1.00439,1.33E-14
1.00457,0
1.00494,0
1.0053,0.001833333
1.00549,0.001833333
1.00585,0.003666667
1.00604,0.003666667
1.0064,2.67E-14
1.00659,0
1.00695,0
1.00714,0.001833333
1.0075,0.001833333
1.00769,0.001833333
1.00805,0.001833333
1.00842,4.00E-14
1.0086,0
1.00897,0.001833333
1.00915,0.003666667
1.00952,0.001833333
1.0097,0.001833333
1.01007,5.33E-14
1.01025,0
1.01062,0
1.01098,0
1.01117,0
1.01153,0
1.01172,0
1.01208,0
1.01227,0
1.01263,0.001833333
1.01282,0.001833333
1.01318,6.67E-14
1.01337,0.001833333
1.01373,0.001833333
1.0141,6.67E-14
1.01428,0
1.01465,0
1.01483,0
1.0152,0
1.01538,0
1.01575,0
1.01593,0
1.0163,0
1.01648,0
1.01685,0
1.01721,0
1.0174,0
1.01776,0
1.01795,0
1.01831,0
1.0185,0
1.01886,0
1.01905,0
1.01941,0
1.01959,0
1.01996,0
1.02033,0
1.02051,0.003666667
1.02088,0.003666667
1.02106,0.001833333
1.02143,0.001833333
1.02161,0.001833333
1.02198,0.001833333
1.02216,0.001833333
1.02253,0.001833333
1.02271,1.20E-13
1.02308,0
1.02344,0
1.02363,0
1.02399,1.33E-13
1.02418,0
1.02454,0
1.02472,0.001833333
1.02509,2.67E-13
1.02527,0
1.02564,0
1.02582,0
1.02619,0
1.02656,0
1.02674,0.001833333
1.02711,0
1.02729,0
1.02766,0
1.02784,0
1.02821,0
1.02839,0.001833333
1.02876,0.001833333
1.02894,0.001833333
1.02931,0
1.02967,0
1.02985,0
1.03022,0
1.0304,0
1.03077,0.001833333
1.03095,0.001833333
1.03132,1.73E-13
1.0315,0
1.03187,0
1.03205,0
1.03242,0
1.03279,0
1.03297,0
1.03334,0.001833333
1.03352,0.001833333
1.03389,1.87E-13
1.03407,0
1.03444,0.001833333
1.03462,0.001833333
1.03499,0.003666667
1.03535,2.00E-13
1.03553,0
1.0359,0
1.03608,0
1.03645,0
1.03663,0
1.037,0
1.03718,0
1.03755,0
1.03773,0
1.0381,0
1.03847,2.13E-13
1.03865,0
1.03902,0.001833333
1.0392,2.13E-13
1.03957,0
1.03975,0
1.04012,0
1.0403,0
1.04066,0.001833333
1.04085,0.001833333
1.04121,0
1.04158,0
1.04176,0
1.04213,0
1.04231,0.001833333
1.04268,2.40E-13
1.04286,0
1.04323,0
1.04341,0
1.04378,0.001833333
1.04396,0
1.04433,0
1.0447,0.003666667
1.04488,0.0055
1.04525,0.003666667
1.04543,0.003666667
1.04579,0.001833333
1.04598,0.001833333
1.04634,0.003666667
1.04653,0.001833333
1.04689,0
1.04708,0
1.04744,0
1.04781,0
1.04799,0
1.04836,0
1.04854,0
1.04891,0
1.04909,0
1.04946,0.001833333
1.04964,0.003666667
1.05001,2.93E-13
1.05019,0
1.05056,0.001833333
1.05092,2.93E-13
1.05111,0
1.05147,0
1.05166,0
1.05202,0
1.05221,0.003666667
1.05257,0.003666667
1.05276,0.001833333
1.05312,0
1.05331,0
1.05367,0.001833333
1.05404,0.0055
1.05422,0.0055
1.05459,0.003666667
1.05477,0.003666667
1.05514,3.20E-13
1.05532,0
1.05569,0.001833333
1.05587,3.20E-13
1.05624,0
1.05642,0
1.05679,0
1.05715,0
1.05734,0
1.0577,0
1.05789,0
1.05825,0
1.05844,0
1.0588,0
1.05899,0
1.05935,0
1.05972,0
1.0599,0
1.06027,0
1.06045,0
1.06082,0
1.061,0
1.06137,0
1.06155,0
1.06192,0
1.0621,0
1.06247,0
1.06283,0
1.06302,0
1.06338,0
1.06357,0
1.06393,0.001833333
1.06412,0.001833333
1.06448,0
1.06467,0
1.06503,0
1.06522,0
1.06558,0.003666667
1.06595,0.001833333
1.06613,0.001833333
1.0665,3.87E-13
1.06668,0
1.06705,0
1.06723,0
1.0676,0
1.06778,0
1.06815,0
1.06833,0
1.0687,0
1.06906,0.001833333
1.06925,4.00E-13
1.06961,0
1.0698,0
1.07016,0
1.07035,0.001833333
1.07071,0.001833333
1.0709,4.13E-13
1.07126,0
1.07144,0
1.07181,0
1.07218,0
1.07236,0
1.07273,0
1.07291,0
1.07328,0
1.07346,0
1.07383,0
1.07401,0
1.07438,0
1.07456,0
1.07493,0
1.07529,0
1.07548,0
1.07584,0
1.07603,0.001833333
1.07639,0
1.07658,0
1.07694,0
1.07712,0
1.07749,0
1.07767,0
1.07804,0.001833333
1.07841,0.001833333
1.07859,4.53E-13
1.07896,0
1.07914,0
1.07951,0
1.07969,0
1.08006,0
1.08024,0
1.08061,0
1.08079,0
1.08116,0.001833333
1.08152,0.001833333
1.08171,4.80E-13
1.08207,0
1.08225,0
1.08262,0
1.0828,0.001833333
1.08317,0.001833333
1.08335,0.001833333
1.08372,0.001833333
1.08409,0.001833333
1.08427,0.003666667
1.08464,0.001833333
1.08482,0.001833333
1.08519,0
1.08537,0
1.08574,0
1.08592,0
1.08629,0
1.08647,0
1.08684,0
1.0872,0
1.08738,0
1.08775,0
1.08793,0
1.0883,0
1.08848,0
1.08885,0
1.08903,0
1.0894,5.33E-13
1.08958,0
1.08995,0
1.09032,0.001833333
1.0905,0.001833333
1.09087,0
1.09105,0
1.09142,0
1.0916,0
1.09197,0.001833333
1.09215,0.001833333
1.09251,0.001833333
1.0927,0.001833333
1.09306,0.001833333
1.09343,5.60E-13
1.09361,0
1.09398,0.001833333
1.09416,0.003666667
1.09453,5.60E-13
1.09471,0
1.09508,0.001833333
1.09526,0.003666667
1.09563,0.003666667
1.09581,0.003666667
1.09618,0.001833333
1.09655,0.001833333
1.09673,0.001833333
1.0971,0
1.09728,0
1.09764,0
1.09783,0
1.09819,0
1.09838,0.001833333
1.09874,0
1.09893,0
1.09929,0
1.09966,0
1.09984,0
1.10021,0
1.10039,0
1.10076,0
1.10094,0
1.10131,0
1.10149,0
1.10186,0
1.10204,0
1.10241,0
1.10277,0
1.10296,0
1.10332,0
1.10351,0
1.10387,0
1.10406,0
1.10442,0
1.10461,0
1.10497,6.13E-13
1.10516,0
1.10552,0.001833333
1.10589,0.003666667
1.10607,0.003666667
1.10644,0.003666667
1.10662,0.001833333
1.10699,0
1.10717,0
1.10754,0
1.10772,0
1.10809,0.001833333
1.10845,6.40E-13
1.10864,0
1.109,0.001833333
1.10919,0.001833333
1.10955,0.001833333
1.10974,0.001833333
1.1101,0
1.11029,0
1.11065,0.001833333
1.11084,6.67E-13
1.1112,0
1.11157,0.001833333
1.11175,0.001833333
1.11212,0.001833333
1.1123,6.67E-13
1.11267,0
1.11285,0
1.11322,0
1.1134,0
1.11377,0
1.11395,0
1.11432,0.001833333
1.11468,6.80E-13
1.11487,0
1.11523,0
1.11542,0
1.11578,0.001833333
1.11597,0.001833333
1.11633,0
1.11652,0
1.11688,0.003666667
1.11707,0.0055
1.11743,0.001833333
1.1178,0.003666667
1.11798,0.003666667
1.11835,0.0055
1.11853,0.001833333
1.1189,0
1.11908,0
1.11945,0
1.11963,0
1.12,0.003666667
1.12018,0.003666667
1.12055,0.001833333
1.12091,0
1.1211,0.001833333
1.12146,0.003666667
1.12165,0.003666667
1.12201,7.20E-13
1.1222,0
1.12256,0
1.12275,0
1.12311,0.001833333
1.1233,0.003666667
1.12366,0.003666667
1.12403,0.003666667
1.12421,0.003666667
1.12458,0.003666667
1.12476,0.0055
1.12513,0.0055
1.12531,0.003666667
1.12568,0.001833333
1.12586,7.46E-13
1.12623,0
1.12641,0
1.12678,7.60E-13
1.12714,0
1.12733,0
1.12769,0.001833333
1.12788,0.003666667
1.12824,0.001833333
1.12843,7.60E-13
1.12879,0
1.12897,0
1.12934,0
1.12952,0
1.12989,0
1.13026,0
1.13044,0
1.13081,0
1.13099,0
1.13136,0
1.13154,0
1.13191,0
1.13209,0
1.13246,0.001833333
1.13282,0.001833333
1.13301,7.86E-13
1.13337,0
1.13356,0
1.13392,0
1.1341,0.001833333
1.13447,0.0055
1.13465,0.001833333
1.13502,0
1.1352,0
1.13557,0
1.13594,0
1.13612,0.001833333
1.13649,0.001833333
1.13667,0.001833333
1.13704,0.001833333
1.13722,0.001833333
1.13759,0.001833333
1.13777,0.001833333
1.13814,0
1.13832,0
1.13869,0
1.13905,0
1.13923,0
1.1396,0.001833333
1.13978,0.001833333
1.14015,0
1.14033,0
1.1407,0
1.14088,0
1.14125,0
1.14143,0
1.1418,0
1.14217,0
1.14235,0
1.14272,0.001833333
1.1429,0.001833333
1.14327,0
1.14345,0
1.14382,0
1.144,0
1.14436,0
1.14455,0
1.14491,0.003666667
1.14528,8.66E-13
1.14546,0
1.14583,0
1.14601,0
1.14638,0
1.14656,0
1.14693,0
1.14711,0
1.14748,0
1.14766,0
1.14803,0
1.1484,0
1.14858,0
1.14895,0
1.14913,0
1.14949,0
1.14968,0
1.15004,0
1.15023,0.001833333
1.15059,0.003666667
1.15078,0.003666667
1.15114,0.001833333
1.15151,0
1.15169,0
1.15206,0
1.15224,0
1.15261,0
1.15279,0
1.15316,0
1.15334,0
1.15371,0
1.15389,0
1.15426,0
1.15462,0
1.15481,0
1.15517,0
1.15536,0
1.15572,0
1.15591,0
1.15627,0
1.15646,0
1.15682,0
1.15719,0
1.15737,0.001833333
1.15774,0
1.15792,0
1.15829,0
1.15847,0
1.15884,0
1.15902,0
1.15939,0
1.15957,0
1.15994,0.001833333
1.1603,0
1.16049,0
1.16085,0
1.16104,0
1.1614,0
1.16159,0
1.16195,0
1.16214,0
1.1625,0
1.16269,0
1.16305,0
1.16342,0.003666667
1.1636,0.003666667
1.16397,0.003666667
1.16415,0.003666667
1.16452,0.001833333
1.1647,0.001833333
1.16507,0.003666667
1.16525,0.001833333
1.16562,0
1.1658,0
1.16617,0
1.16653,0
1.16672,0
1.16708,0
1.16727,0
1.16763,0
1.16782,0.001833333
1.16818,1.00E-12
1.16837,0
1.16873,0
1.16892,0
1.16928,0
1.16965,0
1.16983,0
1.1702,0
1.17038,0
