ppm_norm,asp.4
1.61026,0.00534222
1.610433946,0
1.61064,0
1.61102,0
1.6114,0
1.611533449,0
1.61179,0
1.61217,0
1.61255,0
1.612632953,0
1.61293,0
1.61331,0
1.61369,0
1.613732456,0
1.61408,0.005942005
1.61446,0.00652423
1.61483196,0.006849345
1.61484,0
1.61522,0
1.6156,0
1.615931463,0
1.61598,0
1.61637,0
1.61675,0
1.617030967,0
1.61713,0
1.61751,0
1.61789,0
1.618130471,0
1.61827,0.011258035
1.61866,0.020591281
1.61904,0.017085309
1.619229974,0
1.61942,0
1.6198,0
1.62018,0.00011381
1.620329478,0.001735749
1.62056,0.001771127
1.62095,0.000112939
1.62133,0
1.621428981,0
1.62171,0
1.62209,0
1.62247,0
1.622528485,0
1.62285,0
1.62324,0
1.62362,0
1.623627988,0
1.624,0
1.62438,0
1.624727492,0
1.62476,0
1.62514,0
1.62553,0
1.625826995,0
1.62591,0
1.62629,0
1.62667,0
1.626926499,0
1.62705,0
1.62743,0
1.62782,0
1.628026003,0
1.6282,0
1.62858,0
1.62896,0
1.629125506,0
1.62934,0
1.62972,0
1.63011,0
1.63022501,0
1.63049,0
1.63087,0
1.63125,0
1.631324513,0
1.63163,0
1.63201,0
1.63239,0
1.632424017,0
1.63278,0
1.63316,0
1.63352352,0
1.63354,0
1.63392,0
1.6343,0
1.634623024,0
1.63468,0
1.63507,0
1.63545,0
1.635722527,0
1.63583,0
1.63621,0
1.63659,0.000716361
1.636822031,0.002304114
1.63697,0.01619868
1.63736,0.009146547
1.63774,0.00750115
1.637921535,0
1.63812,0
1.6385,0
1.63888,0
1.639021038,0
1.63926,0
1.63965,0
1.64003,0
1.640120542,0
1.64041,0
1.64079,0
1.64117,0
1.641220045,0
1.64155,0
1.64194,0
1.642319549,0
1.64232,0
1.6427,0
1.64308,0
1.643419052,0
1.64346,0
1.64384,0
1.64423,0
1.644518556,0
1.64461,0
1.64499,0
1.64537,0
1.64561806,0
1.64575,0
1.64613,0
1.64652,0
1.646717563,0
1.6469,0
1.64728,0
1.64766,1.95E-05
1.647817067,0.000147487
1.64804,0
1.64842,0
1.64881,0
1.64891657,0
1.64919,0
1.64957,0
1.64995,0
1.650016074,0
1.65033,0
1.65071,0.002987559
1.6511,0.0037724
1.651115577,0.003563623
1.65148,0
1.65186,0
1.652215081,0
1.65224,0
1.65262,0
1.653,0
1.653314584,0
1.65339,0
1.65377,0.006865926
1.65415,0.003946329
1.654414088,0
1.65453,0
1.65491,0
1.65529,0
1.655513592,0
1.65568,0
1.65606,0
1.65644,0
1.656613095,0
1.65682,0
1.6572,0
1.65758,0
1.657712599,0
1.65796,0.000637368
1.65835,2.87E-05
1.65873,0
1.658812102,0
1.65911,0
1.65949,0
1.65987,0
1.659911606,0
1.66025,0
1.66064,0
1.661011109,0
1.66102,0.003071111
1.6614,0.005149837
1.66178,0.002378089
1.662110613,0.000631209
1.66216,0
1.66254,0
1.66293,0
1.663210116,0
1.66331,0
1.66369,0
1.66407,0
1.66430962,0
1.66445,0
1.66483,0
1.66522,0
1.665409124,0
1.6656,0
1.66598,0
1.66636,0
1.666508627,0
1.66674,0
1.66712,0
1.66751,0
1.667608131,0
1.66789,0
1.66827,0
1.66865,0
1.668707634,0
1.66903,0
1.66941,0
1.6698,0
1.669807138,0
1.67018,0
1.67056,0
1.670906641,0
1.67094,0
1.67132,0
1.6717,0
1.672006145,0
1.67209,0
1.67247,0
1.67285,0
1.673105648,0
1.67323,0
1.67361,0
1.67399,0
1.674205152,0
1.67438,0
1.67476,0
1.67514,0
1.675304656,0
1.67552,0
1.6759,0
1.67628,0
1.676404159,0
1.67667,0
1.67705,0
1.67743,0
1.677503663,0
1.67781,0
1.67819,0
1.67857,0
1.678603166,0
1.67896,0
1.67934,0
1.67970267,0
1.67972,0
1.6801,0
1.68048,0
1.680802173,0
1.68086,0
1.68125,0
1.68163,0
1.681901677,0
1.68201,0.007419758
1.68239,0.008991762
1.68277,0.005509043
1.68300118,0
1.68315,0
1.68353,0
1.68392,0
1.684100684,0
1.6843,0
1.68468,0
1.68506,0
1.685200188,0
1.68544,0
1.68582,0
1.68621,0
1.686299691,0
1.68659,0
1.68697,0
1.68735,0
1.687399195,0
1.68773,0
1.68811,0
1.688498698,0
1.6885,0
1.68888,0
1.68926,0
1.689598202,0
1.68964,0
1.69002,0
1.6904,0
1.690697705,0
1.69079,0
1.69117,0
1.69155,0
1.691797209,0
1.69193,0
1.69231,0
1.69269,0
1.692896712,0
1.69308,0
1.69346,0
1.69384,0
1.693996216,0
1.69422,0
1.6946,0
1.69498,0
1.69509572,0
1.69537,0
1.69575,0
1.69613,0
1.696195223,0
1.69651,0
1.69689,0
1.69727,0
1.697294727,0
1.69766,0
1.69804,0
1.69839423,0
1.69842,0
1.6988,0
1.69918,0
1.699493734,0
1.69956,0
1.69995,0.007223129
1.70033,0.004828436
1.700593237,0.002449477
1.70071,0
1.70109,0
1.70147,0
1.701692741,0
1.70185,0
1.70224,0
1.70262,0
1.702792245,0
1.703,0
1.70338,0
1.70376,0
1.703891748,0
1.70414,0
1.70453,0
1.70491,0
1.704991252,0
1.70529,0.011453463
1.70567,0.005084222
1.70605,0.004571757
1.706090755,0
1.70643,0.003057624
1.70681,0.000547818
1.707190259,0
1.7072,0
1.70758,0
1.70796,0
1.708289762,0
1.70834,0
1.70872,0
1.7091,0
1.709389266,0
1.70949,0
1.70987,0
1.71025,0
1.710488769,0
1.71063,0.001668656
1.71101,0.006456117
1.71139,0.004991546
1.711588273,0.002264641
1.71178,0
1.71216,0
1.71254,0
1.712687777,0
1.71292,0
1.7133,0
1.71368,0
1.71378728,0
1.71407,0
1.71445,0
1.71483,0
1.714886784,0
1.71521,0
1.71559,0
1.71597,0
1.715986287,0
1.71636,0
1.71674,0
1.717085791,0
1.71712,0
1.7175,0
1.71788,0
1.718185294,0
1.71826,0
1.71865,0
1.71903,0
1.719284798,0
1.71941,0
1.71979,0
1.72017,0
1.720384301,0
1.72055,0
1.72094,0
1.72132,0
1.721483805,0
1.7217,0
1.72208,0
1.72246,0
1.722583309,0
1.72284,0
1.72323,0
1.72361,0
1.723682812,0
1.72399,0
1.72437,0
1.72475,0
1.724782316,0
1.72513,0
1.72552,0
1.725881819,0
1.7259,0
1.72628,0
1.72666,0
1.726981323,0
1.72704,0
1.72742,0
1.72781,0
1.728080826,0
1.72819,0
1.72857,0
1.72895,0
1.72918033,0
1.72933,0
1.72971,0
1.7301,0
1.730279833,0
1.73048,0
1.73086,0
1.73124,0
1.731379337,0
1.73162,0
1.732,0
1.73238,0
1.732478841,0
1.73277,0.01144983
1.73315,0.001045784
1.73353,0.000965288
1.733578344,0
1.73391,0
1.73429,0
1.73467,0
1.734677848,0
1.73506,0
1.73544,0
1.735777351,0
1.73582,0
1.7362,0
1.73658,0
1.736876855,0
1.73696,0
1.73735,0
1.73773,0
1.737976358,0
1.73811,0
1.73849,0
1.73887,0
1.739075862,0
1.73925,0
1.73964,0
1.74002,0
1.740175365,0
1.7404,0
1.74078,0
1.74116,0
1.741274869,0
1.74154,0
1.74193,0
1.74231,0
1.742374373,0
1.74269,0
1.74307,0
1.74345,0
1.743473876,0
1.74383,0
1.74422,0
1.74457338,0
1.7446,0
1.74498,0
1.74536,0
1.745672883,0
1.74574,0
1.74612,0
1.74651,0
1.746772387,0
1.74689,0
1.74727,0
1.74765,0
1.74787189,0
1.74803,0
1.74841,0
1.7488,0
1.748971394,0
1.74918,0
1.74956,0
1.74994,0
1.750070897,0
1.75032,0
1.7507,0
1.75109,0
1.751170401,0
1.75147,0.001303986
1.75185,0
1.75223,0
1.752269905,0
1.75261,0
1.75299,0
1.753369408,0
1.75338,0
1.75376,0
1.75414,0
1.754468912,0
1.75452,0
1.7549,0
1.75528,0
1.755568415,0
1.75567,0
1.75605,0
1.75643,0
1.756667919,0
1.75681,0
1.75719,0
1.75757,0
1.757767422,0
1.75795,0
1.75834,0.002247444
1.75872,0.001584848
1.758866926,0
1.7591,0
1.75948,0
1.75986,0
1.759966429,0
1.76024,0
1.76063,0
1.76101,0
1.761065933,0
1.76139,0
1.76177,0
1.76215,0
1.762165437,0
1.76253,0
1.76292,0
1.76326494,0
1.7633,0
1.76368,0
1.76406,0
1.764364444,0
1.76444,0
1.76482,0
1.76521,0
1.765463947,0
1.76559,0
1.76597,0
1.76635,0
1.766563451,0
1.76673,0
1.76711,0
1.7675,0
1.767662954,0
1.76788,0
1.76826,0
1.76864,0
1.768762458,0
1.76902,0
1.7694,0
1.76979,0
1.769861962,0
1.77017,0
1.77055,0
1.77093,0
1.770961465,0
1.77131,0
1.77169,0
1.772060969,0
1.77208,0
1.77246,0
1.77284,0
1.773160472,0
1.77322,0
1.7736,0
1.77398,0
1.774259976,0
1.77437,0
1.77475,0
1.77513,0
1.775359479,0
1.77551,0
1.77589,0
1.77627,0
1.776458983,0
1.77666,0
1.77704,0.002027337
1.77742,0.001475265
1.777558486,0.000213995
1.7778,0
1.77818,0
1.77856,0
1.77865799,0
1.77895,0.001981843
1.77933,0.001840868
1.77971,0.001714326
1.779757494,0
1.78009,0
1.78047,0
1.78085,0
1.780856997,0
1.78124,0
1.78162,0
1.781956501,0
1.782,0
1.78238,0.001743462
1.78276,0.001562417
1.783056004,0.001494889
1.78314,0
1.78352,0
1.78391,0
1.784155508,0
1.78429,0
1.78467,0
1.78505,0
1.785255011,0
1.78543,0
1.78581,0
1.7862,0
1.786354515,0
1.78658,0
1.78696,0
1.78734,0
1.787454018,0
1.78772,0
1.7881,0
1.78849,0
1.788553522,0
1.78887,0
1.78925,0
1.78963,0
1.789653026,0
1.79001,0
1.79039,0
1.790752529,0
1.79078,0
1.79116,0
1.79154,0
1.791852033,0
1.79192,0
1.7923,0
1.79268,0
1.792951536,0
1.79307,0
1.79345,0
1.79383,0
1.79405104,0
1.79421,0
1.79459,0
1.79497,0
1.795150543,0
1.79536,0
1.79574,0
1.79612,0
1.796250047,0
1.7965,0
1.79688,0
1.79726,0
1.79734955,0
1.79765,0
1.79803,0
1.79841,0
1.798449054,0
1.79879,0
1.79917,0
1.799548558,0
1.79955,0
1.79994,0
1.80032,0
1.800648061,0
1.8007,0
1.80108,0
1.80146,0
1.801747565,0
1.80184,0
1.80223,0
1.80261,0
1.802847068,0
1.80299,0
1.80337,0
1.80375,0
1.803946572,0
1.80413,0
1.80452,0
1.8049,0
1.805046075,0
1.80528,0
1.80566,0
1.80604,0
1.806145579,0
1.80642,0
1.80681,0
1.80719,0
1.807245082,0
1.80757,0
1.80795,0
1.80833,0
1.808344586,0
1.80871,0
1.80909,0
1.80944409,0
1.80948,0
1.80986,0
1.81024,0
1.810543593,0
1.81062,0
1.811,0
1.81138,0
1.811643097,0
1.81177,0
1.81215,0
1.81253,0
1.8127426,0
1.81291,0
1.81329,0
1.81367,0
1.813842104,0
1.81406,0
1.81444,0
1.81482,0
1.814941607,0
1.8152,0
1.81558,0
1.81596,0
1.816041111,0
1.81635,0
1.81673,0
1.81711,0
1.817140614,0
1.81749,0
1.81787,0
1.818240118,0
1.81825,0
1.81864,0
1.81902,0.005710605
1.819339622,0.006700334
1.8194,0
1.81978,0
1.82016,0
1.820439125,0
1.82054,0
1.82093,0
1.82131,0.004932718
1.821538629,0.008000163
1.82169,0.016170814
1.82207,0.007311714
1.82245,0.003568991
1.822638132,0
1.82283,0
1.82322,0
1.8236,0
1.823737636,0
1.82398,0
1.82436,0
1.82474,0
1.824837139,0
1.82512,0
1.82551,0
1.82589,0
1.825936643,0
1.82627,0
1.82665,0
1.82703,0
1.827036147,0
1.82741,0
1.8278,0
1.82813565,0
1.82818,0
1.82856,0
1.82894,0
1.829235154,0
1.82932,0
1.8297,0
1.83009,0.001222041
1.830334657,0.001791572
1.83047,0
1.83085,0
1.83123,0
1.831434161,0
1.83161,0
1.83199,0
1.83237,0
1.832533664,0
1.83276,0
1.83314,0
1.83352,0
1.833633168,0
1.8339,0
1.83428,0
1.83466,0
1.834732671,0
1.83505,0
1.83543,0
1.83581,0
1.835832175,0
1.83619,0
1.83657,0
1.836931679,0
1.83695,0
1.83734,0
1.83772,0
1.838031182,0
1.8381,0
1.83848,0.001921371
1.83886,0.000466475
1.839130686,0
1.83924,0
1.83963,0
1.84001,0
1.840230189,0
1.84039,0
1.84077,0
1.84115,0
1.841329693,0
1.84153,0
1.84192,0
1.8423,0
1.842429196,0
1.84268,0
1.84306,0
1.84344,0
1.8435287,0
1.84382,0
1.84421,0
1.84459,0
1.844628203,0
1.84497,0
1.84535,0
1.845727707,0
1.84573,0
1.84611,0
1.8465,0
1.846827211,0
1.84688,0
1.84726,0
1.84764,0
1.847926714,0
1.84802,0
1.8484,0
1.84879,0
1.849026218,0
1.84917,0
1.84955,0
1.84993,0
1.850125721,0
1.85031,0
1.85069,0
1.85108,0
1.851225225,0
1.85146,0
1.85184,0
1.85222,0
1.852324728,0
1.8526,0
1.85298,0
1.85337,0
1.853424232,0
1.85375,0
1.85413,0
1.85451,0
1.854523735,0
1.85489,0
1.85527,0
1.855623239,0
1.85566,0
1.85604,0
1.85642,0
1.856722743,0
1.8568,0
1.85718,0
1.85756,0
1.857822246,0
1.85794,0
1.85833,0
1.85871,0
1.85892175,0
1.85909,0
1.85947,0
1.85985,0
1.860021253,0
1.86023,0
1.86062,0
1.861,0
1.861120757,0
1.86138,0
1.86176,0
1.86214,0
1.86222026,0
1.86252,0
1.86291,0
1.86329,0
1.863319764,0
1.86367,0
1.86405,0
1.864419267,0
1.86443,0
1.86481,0
1.8652,0
1.865518771,0
1.86558,0
1.86596,0
1.86634,0
1.866618275,0
1.86672,0
1.8671,0
1.86749,0
1.867717778,0
1.86787,0
1.86825,0
1.86863,0
1.868817282,0
1.86901,0
1.86939,0
1.86978,0
1.869916785,0
1.87016,0.006799218
1.87054,0
1.87092,0
1.871016289,0
1.8713,0
1.87168,0.001838343
1.87207,0.001394317
1.872115792,0
1.87245,0
1.87283,0
1.87321,0
1.873215296,0
1.87359,0
1.87397,0
1.874314799,0
1.87436,0
1.87474,0
1.87512,0
1.875414303,0
1.8755,0
1.87588,0
1.87626,0
1.876513807,0
1.87665,0
1.87703,0
1.87741,0
1.87761331,0
1.87779,0
1.87817,0
1.87855,0
1.878712814,0
1.87894,0
1.87932,0
1.8797,0
1.879812317,0
1.88008,0
1.88046,0
1.88084,0
1.880911821,0
1.88123,0
1.88161,0
1.88199,0
1.882011324,0
1.88237,0
1.88275,0
1.883110828,0
1.88313,0
1.88351,0
1.8839,0
1.884210332,0
1.88428,0
1.88466,0
1.88504,0
1.885309835,0
1.88542,0
1.8858,0
1.88619,0
1.886409339,0
1.88657,0
1.88695,0.003670806
1.88733,0.001475935
1.887508842,0
1.88771,0
1.88809,0
1.88848,0
1.888608346,0
1.88886,0
1.88924,0
1.88962,0
1.889707849,0
1.89,0
1.89038,0
1.89077,0
1.890807353,0
1.89115,0
1.89153,0
1.891906856,0
1.89191,0
1.89229,0
1.89267,0
1.89300636,0
1.89306,0
1.89344,0
1.89382,0
1.894105864,0
1.8942,0
1.89458,0
1.89496,0
1.895205367,0
1.89535,0
1.89573,0
1.89611,0
1.896304871,0
1.89649,0.003831025
1.89687,0
1.89725,0
1.897404374,0
1.89764,0
1.89802,0
1.8984,0
1.898503878,0
1.89878,0
1.89916,0
1.89954,0
1.899603381,0
1.89993,0
1.90031,0
1.90069,0
1.900702885,0
1.90107,0
1.90145,0
1.901802388,0
1.90183,0
1.90222,0
1.9026,0
1.902901892,0
1.90298,0
1.90336,0
1.90374,0
1.904001396,0
1.90412,0
1.90451,0
1.90489,0
1.905100899,0
1.90527,0
1.90565,0
1.90603,0
1.906200403,0
1.90641,0
1.9068,0
1.90718,0
1.907299906,0
1.90756,0
1.90794,0
1.90832,0
1.90839941,0
1.9087,0
1.90908,0
1.90947,0
1.909498913,0
1.90985,0
1.91023,0
1.910598417,0
1.91061,0
1.91099,0
1.91137,0
1.91169792,0
1.91176,0
1.91214,0
1.91252,0
1.912797424,0
1.9129,0
1.91328,0
1.91366,0
1.913896928,0
1.91405,0
1.91443,0
1.91481,0
1.914996431,0
1.91519,0.003263198
1.91557,0
1.91595,0
1.916095935,0
1.91634,0
1.91672,0
1.9171,0
1.917195438,0
1.91748,0
1.91786,0
1.91824,0
1.918294942,0
1.91863,0
1.91901,0
1.91939,0.002202457
1.919394445,0.01139413
1.91977,0
1.92015,0
1.920493949,0
1.92053,0
1.92092,0
1.9213,0
1.921593452,0
1.92168,0
1.92206,0
1.92244,0
1.922692956,0
1.92282,0
1.92321,0
1.92359,0
1.92379246,0
1.92397,0
1.92435,0
1.92473,0
1.924891963,0
1.92511,0
1.9255,0
1.92588,0
1.925991467,0
1.92626,0
1.92664,0
1.92702,0
1.92709097,0
1.9274,0
1.92779,0
1.92817,0
1.928190474,0
1.92855,0
1.92893,0
1.929289977,0
1.92931,0
1.92969,0
1.93008,0
1.930389481,0
1.93046,0
1.93084,0
1.93122,0
1.931488984,0
1.9316,0
1.93198,0
1.93237,0
1.932588488,0
1.93275,0
1.93313,0
1.93351,0
1.933687992,0
1.93389,0
1.93427,0
1.93465,0
1.934787495,0
1.93504,0
1.93542,0
1.9358,0
1.935886999,0
1.93618,0
1.93656,0
1.93694,0
1.936986502,0
1.93733,0
1.93771,0
1.938086006,0
1.93809,0
1.93847,0
1.93885,0
1.939185509,0
1.93923,0
1.93962,0
1.94,0
1.940285013,0
1.94038,0
1.94076,0
1.94114,0
1.941384516,0
1.94152,0
1.94191,0
1.94229,0
1.94248402,0
1.94267,0
1.94305,0
1.94343,0
1.943583524,0
1.94381,0
1.9442,0
1.94458,0
1.944683027,0
1.94496,0
1.94534,0
1.94572,0
1.945782531,0
1.9461,0
1.94649,0
1.94687,0
1.946882034,0
1.94725,0
1.94763,0
1.947981538,0
1.94801,0
1.94839,0
1.94878,0
1.949081041,0
1.94916,0
1.94954,0
1.94992,0
1.950180545,0
1.9503,0
1.95068,0
1.95107,0
1.951280049,0
1.95145,0
1.95183,0
1.95221,0
1.952379552,0
1.95259,0
1.95297,0
1.95336,0
1.953479056,0
1.95374,0
1.95412,0
1.9545,0
1.954578559,0
1.95488,0
1.95526,0
1.95565,0
1.955678063,0
1.95603,0
1.95641,0
1.956777566,0
1.95679,0
1.95717,0
1.95755,0
1.95787707,0
1.95793,0
1.95832,0
1.9587,0
1.958976573,0
1.95908,0
1.95946,0
1.95984,0
1.960076077,0
1.96022,0
1.96061,0
1.96099,0
1.961175581,0
1.96137,0
1.96175,0
1.96213,0
1.962275084,0
1.96251,0
1.9629,0
1.96328,0
1.963374588,0
1.96366,0
1.96404,0
1.96442,0
1.964474091,0
1.9648,0
1.96519,0
1.96557,0
1.965573595,0
1.96595,0
1.96633,0
1.966673098,0
1.96671,0
1.96709,0
1.96748,0
1.967772602,0
1.96786,0
1.96824,0
1.96862,0
1.968872105,0
1.969,0
1.96938,0
1.96977,0
1.969971609,0
1.97015,0
1.97053,0
1.97091,0
1.971071113,0
1.97129,0
1.97167,0
1.97206,0
1.972170616,0
1.97244,0
1.97282,0
1.9732,0
1.97327012,0
1.97358,0
1.97396,0
1.97435,0
1.974369623,0
1.97473,0
1.97511,0
1.975469127,0
1.97549,0
1.97587,0
1.97625,0
1.97656863,0
1.97664,0
1.97702,0
1.9774,0
1.977668134,0
1.97778,0
1.97816,0
1.97854,0
1.978767637,0
1.97893,0
1.97931,0
1.97969,0
1.979867141,0
1.98007,0
1.98045,0
1.98083,0
1.980966645,0
1.98122,0
1.9816,0
1.98198,0
1.982066148,0
1.98236,0
1.98274,0
1.98312,0
1.983165652,0
1.9835,0
1.98389,0
1.984265155,0
1.98427,0
1.98465,0
1.98503,0
1.985364659,0
1.98541,0
1.98579,0
1.98618,0
1.986464162,0
1.98656,0
1.98694,0
1.98732,0
1.987563666,0
1.9877,0
1.98808,0
1.98847,0
1.988663169,0
1.98885,0
1.98923,0
1.98961,0
1.989762673,0
1.98999,0
1.99037,0
1.99076,0
1.990862177,0
1.99114,0
1.99152,0
1.9919,0
1.99196168,0
1.99228,0
1.99266,0
1.99305,0
1.993061184,0
1.99343,0
1.99381,0
1.994160687,0
1.99419,0
1.99457,0
1.99495,0
1.995260191,0
1.99534,0
1.99572,0
1.9961,0
1.996359694,0
1.99648,0
1.99686,0
1.99724,0
1.997459198,0
1.99763,0
1.99801,0
1.99839,0
1.998558701,0
1.99877,0
1.99915,0
1.99953,0
1.999658205,0
1.99992,0
2.0003,0
2.00068,0
2.000757709,0
2.00106,0
2.00144,0
2.00182,0
2.001857212,0
2.00221,0
2.00259,0
2.002956716,0
2.00297,0
2.00335,0
2.00373,0
2.004056219,0
2.00411,0
2.0045,0
2.00488,0
2.005155723,0
2.00526,0
2.00564,0
2.00602,0
2.006255226,0
2.0064,0
2.00679,0
2.00717,0
2.00735473,0
2.00755,0
2.00793,0.000272498
2.00831,7.82E-05
2.008454234,0
2.00869,0
2.00907,0
2.00946,0
2.009553737,0
2.00984,0
2.01022,0
2.0106,0
2.010653241,0
2.01098,0
2.01136,0
2.01175,0
2.011752744,0
2.01213,0
2.01251,0
2.012852248,0.000567687
2.01289,0.002351286
2.01327,0.008879515
2.01365,0
2.013951751,0
2.01404,0
2.01442,0
2.0148,0
2.015051255,0
2.01518,0
2.01556,0
2.01594,0
2.016150758,0
2.01633,0
2.01671,0
2.01709,0
2.017250262,0
2.01747,0
2.01785,0
2.01823,0
2.018349766,0
2.01862,0
2.019,0
2.01938,0
2.019449269,0
2.01976,0
2.02014,0
2.02052,0
2.020548773,0
2.02091,0
2.02129,0
2.021648276,0
2.02167,0
2.02205,0
2.02243,0
2.02274778,0
2.02281,0
2.0232,0
2.02358,0
2.023847283,0
2.02396,0
2.02434,0
2.02472,0.001354207
2.024946787,0.001413293
2.0251,0
2.02549,0
2.02587,0
2.02604629,0
2.02625,0
2.02663,0
2.02701,0
2.027145794,0
2.02739,0
2.02778,0
2.02816,0
2.028245298,0
2.02854,0
2.02892,0
2.0293,0
2.029344801,0
2.02968,0
2.03007,0
2.030444305,0
2.03045,0
2.03083,0
2.03121,0
2.031543808,0
2.03159,0
2.03197,0
2.03236,0
2.032643312,0
2.03274,0
2.03312,0
2.0335,0
2.033742815,0
2.03388,0
2.03426,0
2.03464,0
2.034842319,0
2.03503,0
2.03541,0
2.03579,0
2.035941822,0
2.03617,0
2.03655,0
2.03693,0
2.037041326,0
2.03732,0
2.0377,0
2.03808,0
2.03814083,0
2.03846,0
2.03884,0
2.03922,0
2.039240333,0
2.03961,0
2.03999,0
2.040339837,0
2.04037,0
2.04075,0
2.04113,0
2.04143934,0
2.04151,0
2.0419,0
2.04228,0
2.042538844,0
2.04266,0
2.04304,0
2.04342,0
2.043638347,0
2.0438,0
2.04419,0
2.04457,0
2.044737851,0
2.04495,0
2.04533,0
2.04571,0
2.045837354,0
2.04609,0
2.04648,0
2.04686,0
2.046936858,0
2.04724,0
2.04762,0
2.048,0
2.048036362,0
2.04838,0
2.04877,0
2.049135865,0
2.04915,0
2.04953,0
2.04991,0
2.050235369,0
2.05029,0
2.05067,0
2.05106,0
2.051334872,0
2.05144,0
2.05182,0
2.0522,0
2.052434376,0
2.05258,0
2.05296,0
2.05335,0
2.053533879,0
2.05373,0
2.05411,0
2.05449,0
2.054633383,0
2.05487,0
2.05525,0
2.05564,0
2.055732886,0
2.05602,0
2.0564,0
2.05678,0
2.05683239,0
2.05716,0
2.05754,0
2.05793,0
2.057931894,0
2.05831,0
2.05869,0
2.059031397,0
2.05907,0
2.05945,0
2.05983,0
2.060130901,0
2.06021,0
2.0606,0
2.06098,0
2.061230404,0
2.06136,0
2.06174,0
2.06212,0
2.062329908,0
2.0625,0
2.06289,0
2.06327,0
2.063429411,0
2.06365,0
2.06403,0
2.06441,0
2.064528915,0
2.06479,0
2.06518,0
2.06556,0
2.065628418,0
2.06594,0
2.06632,0
2.0667,0
2.066727922,0
2.06708,0
2.06747,0
2.067827426,0
2.06785,0
2.06823,0
2.06861,0
2.068926929,0
2.06899,0
2.06937,0
2.06976,0
2.070026433,0
2.07014,0
2.07052,0
2.0709,0
2.071125936,0
2.07128,0
2.07166,0
2.07205,0
2.07222544,0
2.07243,0
2.07281,0
2.07319,0
2.073324943,0
2.07357,0
2.07395,0
2.07434,0
2.074424447,0
2.07472,0
2.0751,0
2.07548,0
2.075523951,0
2.07586,0
2.07624,0
2.076623454,0
2.07663,0
2.07701,0
2.07739,0
2.077722958,0
2.07777,0
2.07815,0
2.07853,0
2.078822461,0
2.07892,0
2.0793,0
2.07968,0
2.079921965,0
2.08006,0
2.08044,0.002084515
2.08082,2.69E-05
2.081021468,0
2.08121,0
2.08159,0
2.08197,0
2.082120972,0
2.08235,0
2.08273,0
2.08311,0
2.083220475,0
2.08349,0
2.08388,0
2.08426,0
2.084319979,0
2.08464,0
2.08502,0
2.0854,0
2.085419483,0
2.08578,0
2.08617,0
2.086518986,0
2.08655,0
2.08693,0
2.08731,0
2.08761849,0
2.08769,0
2.08807,0
2.08846,0
2.088717993,0
2.08884,0
2.08922,0
2.0896,0
2.089817497,0
2.08998,0
2.09036,0
2.09075,0
2.090917,0
2.09113,0
2.09151,0
2.09189,0
2.092016504,0
2.09227,0
2.09265,0
2.09304,0
2.093116007,0
2.09342,0
2.0938,0
2.09418,0
2.094215511,0
2.09456,0
2.09494,0
2.095315015,0
2.09533,0
2.09571,0
2.09609,0
2.096414518,0
2.09647,0
2.09685,0
2.09723,0
2.097514022,0
2.09762,0
2.098,0
2.09838,0
2.098613525,0
2.09876,0
2.09914,0
2.09952,0
2.099713029,0
2.09991,0
2.10029,0
2.10067,0
2.100812532,0
2.10105,0
2.10143,0
2.10181,0
2.101912036,0
2.1022,0
2.10258,0
2.10296,0
2.103011539,0
2.10334,0
2.10372,0
2.1041,0
2.104111043,0
2.10449,0
2.10487,0
2.105210547,0
2.10525,0
2.10563,0
2.10601,0
2.10631005,0
2.10639,0
2.10678,0
2.10716,0
2.107409554,0
2.10754,0
2.10792,0
2.1083,0
2.108509057,0
2.10868,0
2.10906,0
2.10945,0
2.109608561,0
2.10983,0
2.11021,0
2.11059,0
2.110708064,0
2.11097,0
2.11135,0
2.11174,0
2.111807568,0
2.11212,0
2.1125,0
2.11288,0
2.112907071,0
2.11326,0
2.11364,0
2.114006575,0
2.11403,0
2.11441,0
2.11479,0
2.115106079,0
2.11517,0
2.11555,0
2.11593,0
2.116205582,0
2.11632,0
2.1167,0
2.11708,0
2.117305086,0
2.11746,0
2.11784,0
2.11822,0
2.118404589,0
2.11861,0
2.11899,0
2.11937,0
2.119504093,0
2.11975,0
2.12013,0
2.12051,0
2.120603596,0
2.1209,0
2.12128,0
2.12166,0
2.1217031,0
2.12204,0
2.12242,0
2.1228,0
2.122802603,0
2.12319,0
2.12357,0
2.123902107,0
2.12395,0
2.12433,0
2.12471,0
2.125001611,0
2.12509,0
2.12548,0
2.12586,0
2.126101114,0
2.12624,0
2.12662,0
2.127,0
2.127200618,0
2.12738,0
2.12777,0
2.12815,0
2.128300121,0
2.12853,0
2.12891,0
2.12929,0
2.129399625,0
2.12967,0
2.13006,0
2.13044,0
2.130499128,0
2.13082,0
2.1312,0
2.13158,0
2.131598632,0
2.13196,0
2.13235,0
2.132698136,0
2.13273,0
2.13311,0
2.13349,0
2.133797639,0
2.13387,0
2.13425,0
2.13463,0
2.134897143,0
2.13502,0
2.1354,0
2.13578,0
2.135996646,0
2.13616,0
2.13654,0
2.13692,0
2.13709615,0
2.13731,0
2.13769,0
2.13807,0
2.138195653,0
2.13845,0
2.13883,0
2.13921,0
2.139295157,0
2.1396,0
2.13998,0
2.14036,0
2.14039466,0
2.14074,0
2.14112,0
2.141494164,0
2.1415,0
2.14189,0
2.14227,0
2.142593668,0
