ppm_norm,gln.8
2.68115,0.047652688
2.681350411,0.052080715
2.68153,0.052164511
2.68191,0.064356891
2.68229,0.063290577
2.682449914,0.050759466
2.68267,0.049399981
2.68305,0.041469801
2.68344,0.043056538
2.683549418,0.046512545
2.68382,0.047538361
2.6842,0.053918252
2.68458,0.057105937
2.684648921,0.052665653
2.68496,0.050443042
2.68534,0.042937413
2.68573,0.04567268
2.685748425,0.048317126
2.68611,0.050611811
2.68649,0.048114979
2.686847929,0.045810629
2.68687,0.048006839
2.68725,0.05090967
2.68763,0.05713528
2.687947432,0.059164469
2.68801,0.05893511
2.6884,0.058442428
2.68878,0.054539623
2.689046936,0.046995699
2.68916,0.045616646
2.68954,0.039923664
2.68992,0.038292819
2.690146439,0.046039191
2.6903,0.047293069
2.69069,0.060289654
2.69107,0.064479615
2.691245943,0.050140254
2.69145,0.049531748
2.69183,0.037463556
2.69221,0.049239333
2.692345446,0.062557337
2.69259,0.064823334
2.69298,0.058762618
2.69336,0.047102276
2.69344495,0.050490995
2.69374,0.051785531
2.69412,0.058325887
2.6945,0.052661024
2.694544453,0.051740005
2.69488,0.051172835
2.69527,0.060364119
2.695643957,0.061190983
2.69565,0.056936173
2.69603,0.052469833
2.69641,0.054127252
2.696743461,0.06434019
2.69679,0.064393261
2.69717,0.064478692
2.69756,0.055014278
2.697842964,0.047367009
2.69794,0.046517656
2.69832,0.043998744
2.6987,0.048063213
2.698942468,0.059798112
2.69908,0.060168597
2.69946,0.062310447
2.69985,0.048131772
2.700041971,0.039987332
2.70023,0.040138084
2.70061,0.049149458
2.70099,0.05200219
2.701141475,0.039829257
2.70137,0.038651118
2.70175,0.032739239
2.70214,0.042241577
2.702240978,0.047197715
2.70252,0.048589542
2.7029,0.050547219
2.70328,0.060262802
2.703340482,0.064302557
2.70366,0.066238351
2.70404,0.054874022
2.70443,0.044051156
2.704439985,0.047289229
2.70481,0.049992193
2.70519,0.057220079
2.705539489,0.054325825
2.70557,0.054556246
2.70595,0.054849108
2.70633,0.062140663
2.706638993,0.060699626
2.70672,0.057715784
2.7071,0.05105334
2.70748,0.049040483
2.707738496,0.052862549
2.70786,0.052117944
2.70824,0.049223739
2.70862,0.041810659
2.708838,0.042646105
2.70901,0.043099444
2.70939,0.048804263
2.70977,0.049903888
2.709937503,0.04570477
2.71015,0.045570072
2.71053,0.042484534
2.71091,0.044603044
2.711037007,0.050333197
2.71129,0.051233458
2.71168,0.057666591
2.71206,0.058148998
2.71213651,0.053762864
2.71244,0.052166898
2.71282,0.045256249
2.7132,0.042719186
2.713236014,0.044298974
2.71358,0.045232719
2.71397,0.049814659
2.714335517,0.052888755
2.71435,0.05252807
2.71473,0.052163761
2.71511,0.046697656
2.715435021,0.039115254
2.71549,0.038613582
2.71587,0.037838095
2.71626,0.047878574
2.716534525,0.05895547
2.71664,0.058605129
2.71702,0.057617225
2.7174,0.049894199
2.717634028,0.050880604
2.71778,0.051737456
2.71816,0.056334991
2.71855,0.051803894
2.718733532,0.042678862
2.71893,0.042727654
2.71931,0.044549618
2.71969,0.053294113
2.719833035,0.054384999
2.72007,0.054478076
2.72045,0.049706514
2.72084,0.048159547
2.720932539,0.048269745
2.72122,0.048298972
2.7216,0.047284055
2.72198,0.049636109
2.722032042,0.053372442
2.72236,0.055085237
2.72274,0.057919329
2.72313,0.060896722
2.723131546,0.065560312
2.72351,0.069304696
2.72389,0.077071091
2.724231049,0.078466729
2.72427,0.07950149
2.72465,0.080766373
2.72503,0.087663827
2.725330553,0.088424715
2.72542,0.085300705
2.7258,0.078630146
2.72618,0.070108584
2.726430057,0.068386112
2.72656,0.067433266
2.72694,0.063938892
2.72732,0.054691966
2.72752956,0.052135894
2.72771,0.052606146
2.72809,0.057784979
2.72847,0.058428587
2.728629064,0.050970385
2.72885,0.050806877
2.72923,0.046987856
2.72961,0.050761756
2.729728567,0.052118273
2.73,0.052354952
2.73038,0.049452854
2.73076,0.049678832
2.730828071,0.051030526
2.73114,0.051498468
2.73152,0.047049034
2.7319,0.041371622
2.731927574,0.042725871
2.73229,0.043549648
2.73267,0.046203346
2.733027078,0.040389461
2.73305,0.03861693
2.73343,0.036894228
2.73381,0.044263662
2.734126582,0.046724507
2.73419,0.041766172
2.73458,0.034079329
2.73496,0.025933043
2.735226085,0.035825699
2.73534,0.038237589
2.73572,0.044711927
2.7361,0.038757325
2.736325589,0.035025964
2.73648,0.036527647
2.73686,0.04403307
2.73725,0.048517938
2.737425092,0.040846585
2.73763,0.040783228
2.73801,0.039072347
2.73839,0.049603168
2.738524596,0.053874166
2.73877,0.054190644
2.73915,0.044391184
2.73954,0.033769012
2.739624099,0.032455331
2.73992,0.032126911
2.7403,0.035834558
2.74068,0.040565519
2.740723603,0.042266031
2.74106,0.043011232
2.74144,0.039229212
2.741823106,0.034082927
2.74183,0.036081653
2.74221,0.037624943
2.74259,0.046119654
2.74292261,0.045978475
2.74297,0.042368631
2.74335,0.038124051
2.74373,0.036303861
2.744022114,0.041692088
2.74412,0.041949833
2.7445,0.042476506
2.74488,0.038160038
2.745121617,0.040787253
2.74526,0.042920235
2.74564,0.050314413
2.74602,0.051180124
2.746221121,0.038623159
2.74641,0.037658066
2.74679,0.028231487
2.74717,0.031159237
2.747320624,0.038359736
2.74755,0.038445901
2.74793,0.040162191
2.74831,0.041345508
2.748420128,0.045790332
2.7487,0.046508956
2.74908,0.0476203
2.74946,0.040971523
2.749519631,0.03758397
2.74984,0.036469585
2.75022,0.038685905
2.7506,0.040034853
2.750619135,0.040031534
2.75099,0.040029594
2.75137,0.045989179
2.751718638,0.051791991
2.75175,0.048502343
2.75213,0.045426033
2.75251,0.035637092
2.752818142,0.037998467
2.75289,0.039809893
2.75328,0.042510186
2.75366,0.032402071
2.753917646,0.021803337
2.75404,0.024885004
2.75442,0.032768305
2.7548,0.050820811
2.755017149,0.0477015
2.75518,0.044927427
2.75557,0.031557029
2.75595,0.030783314
2.756116653,0.04484028
2.75633,0.045144499
2.75671,0.051550418
2.75709,0.046698117
2.757216156,0.042197294
2.75747,0.041913268
2.75786,0.039884724
2.75824,0.03789429
2.75831566,0.038109073
2.75862,0.038159576
2.759,0.038200269
2.75938,0.031892628
2.759415163,0.028640431
2.75976,0.027279131
2.76015,0.03769664
2.760514667,0.054282641
2.76053,0.05521607
2.76091,0.055909056
2.76129,0.043255203
2.76161417,0.034815949
2.76167,0.035488781
2.76205,0.036249881
2.76243,0.039233918
2.762713674,0.040197163
2.76282,0.040043839
2.7632,0.039743822
2.76358,0.036574039
2.763813178,0.034386969
2.76396,0.035420816
2.76434,0.03881435
2.76472,0.044577023
2.764912681,0.044620484
2.76511,0.044688515
2.76549,0.045284208
2.76587,0.051213527
2.766012185,0.050923964
2.76625,0.050923327
2.76663,0.039607257
2.76701,0.033426493
2.767111688,0.039396819
2.7674,0.040287314
2.76778,0.045117931
2.76816,0.041084558
2.768211192,0.041305296
2.76854,0.041374205
2.76892,0.047683415
2.7693,0.044909208
2.769310695,0.038430298
2.76969,0.034794449
2.77007,0.03536673
2.770410199,0.044205898
2.77045,0.042925752
2.77083,0.041773935
2.77121,0.029909022
2.771509702,0.028977704
2.77159,0.033726635
2.77198,0.040535807
2.77236,0.047160408
2.772609206,0.043731889
2.77274,0.042420501
2.77312,0.039220354
2.7735,0.034908592
2.77370871,0.026989761
2.77388,0.026288473
2.77427,0.023119712
2.77465,0.032949715
2.774808213,0.047967156
2.77503,0.048126239
2.77541,0.050861411
2.77579,0.040965802
2.775907717,0.033497783
2.77617,0.033106949
2.77656,0.034196147
2.77694,0.037474906
2.77700722,0.03846332
2.77732,0.038681384
2.7777,0.041562812
2.77808,0.046174372
2.778106724,0.046511761
2.77846,0.046646536
2.77885,0.042857504
2.779206227,0.041289037
2.77923,0.042163279
2.77961,0.042787191
2.77999,0.041827915
2.780305731,0.038722076
2.78037,0.039390068
2.78075,0.040117069
2.78114,0.045923664
2.781405234,0.047400135
2.78152,0.045188934
2.7819,0.041043127
2.78228,0.034259078
2.782504738,0.032964294
2.78266,0.032870514
2.78304,0.03257859
2.78343,0.028088832
2.783604242,0.025169387
2.78381,0.025850687
2.78419,0.031245513
2.78457,0.041374113
2.784703745,0.044876359
2.78495,0.044849825
2.78533,0.041305461
2.78572,0.037854889
2.785803249,0.036724242
2.7861,0.036564811
2.78648,0.035643182
2.78686,0.035981919
2.786902752,0.036445991
2.78724,0.036583266
2.78762,0.033659576
2.788,0.03074742
2.788002256,0.034032729
2.78839,0.035802354
2.78877,0.044942796
2.789101759,0.04592634
2.78915,0.041760741
2.78953,0.03815487
2.78991,0.031867068
2.790201263,0.030709034
2.79029,0.030915956
2.79068,0.031201406
2.79106,0.032840647
2.791300766,0.035588002
2.79144,0.035713695
2.79182,0.036006556
2.7922,0.033948023
2.79240027,0.033682275
2.79258,0.034224957
2.79297,0.036529655
2.79335,0.040608057
2.793499774,0.043565335
2.79373,0.043420019
2.79411,0.041315611
2.79449,0.034293311
2.794599277,0.032627871
2.79487,0.03255829
2.79526,0.039290943
2.79564,0.040465218
2.795698781,0.032365246
2.79602,0.030693071
2.7964,0.02839029
2.79678,0.041938366
2.796798284,0.047660181
2.79716,0.049839388
2.79755,0.039235764
2.797897788,0.029693378
2.79793,0.033350507
2.79831,0.035858733
2.79869,0.043836158
2.798997291,0.042726198
2.79907,0.042224845
2.79945,0.041699839
2.79984,0.044153118
2.800096795,0.040999205
2.80022,0.038513521
2.8006,0.034045556
2.80098,0.034126204
2.801196299,0.038859011
2.80136,0.038801401
2.80174,0.038631095
2.80213,0.035388784
2.802295802,0.03479611
2.80251,0.034637621
2.80289,0.033494406
2.80327,0.029597137
2.803395306,0.030051861
2.80365,0.030162982
2.80403,0.036566011
2.80442,0.039711527
2.804494809,0.035058723
2.8048,0.034460326
2.80518,0.027769012
2.80556,0.025858209
2.805594313,0.026148764
2.80594,0.026230072
2.80632,0.026460387
2.806693816,0.029481426
2.80671,0.032824102
2.80709,0.034621344
2.80747,0.034352828
2.80779332,0.027629494
2.80785,0.026206454
2.80823,0.025021472
2.80861,0.031060412
2.808892823,0.035387769
2.809,0.034221209
2.80938,0.032574253
2.80976,0.032554876
2.809992327,0.038572962
2.81014,0.038273909
2.81052,0.037608057
2.8109,0.026967984
2.811091831,0.024032483
2.81129,0.025964195
2.81167,0.034829144
2.81205,0.040774057
2.812191334,0.030689288
2.81243,0.029849435
2.81281,0.01937368
2.81319,0.022204081
2.813290838,0.033269931
2.81357,0.033617776
2.81396,0.039729151
2.81434,0.036748436
2.814390341,0.032891804
2.81472,0.032149056
2.8151,0.034762523
2.81548,0.043602152
2.815489845,0.046509084
2.81586,0.047563551
2.81625,0.040908685
2.816589348,0.031728012
2.81663,0.029580808
2.81701,0.028165973
2.81739,0.028437442
2.817688852,0.031123066
2.81777,0.035110129
2.81815,0.039127527
2.81854,0.047632295
2.818788355,0.045979674
2.81892,0.042240947
2.8193,0.035794972
2.81968,0.030273041
2.819887859,0.033880571
2.82006,0.035079826
2.82044,0.038450976
2.82083,0.039060536
2.820987363,0.039032116
2.82121,0.039001505
2.82159,0.038799125
2.82197,0.033220999
2.822086866,0.023593076
2.82235,0.023525539
2.82273,0.021062287
2.82312,0.030460634
2.82318637,0.03923428
2.8235,0.040256218
2.82388,0.039515445
2.82426,0.034577791
2.824285873,0.034853095
2.82464,0.034925847
2.82502,0.036257448
2.825385377,0.034608426
2.82541,0.037317564
2.82579,0.038713403
2.82617,0.049168744
2.82648488,0.048762924
2.82655,0.039862266
2.82693,0.032733425
2.82731,0.021230871
2.827584384,0.025706511
2.8277,0.029083926
2.82808,0.033667327
2.82846,0.037103781
2.828683887,0.042437013
2.82884,0.044042715
2.82922,0.047461774
2.8296,0.041672434
2.829783391,0.02937282
2.82999,0.028492527
2.83037,0.024703958
2.83075,0.029961156
2.830882895,0.038028086
2.83113,0.038486559
2.83151,0.043495945
2.83189,0.041256925
2.831982398,0.031745816
2.83228,0.031287682
2.83266,0.025623465
2.83304,0.032106518
2.833081902,0.038642867
2.83342,0.039813212
2.8338,0.03803999
2.83418,0.033402594
2.834181405,0.033340833
2.83457,0.033317333
2.83495,0.032785191
2.835280909,0.02759766
2.83533,0.023703083
2.83571,0.021238438
2.83609,0.016442608
2.836380412,0.01551212
2.83647,0.018667914
2.83685,0.02172758
2.83724,0.029596491
2.837479916,0.029103934
2.83762,0.02730566
2.838,0.024330435
2.83838,0.026780853
2.838579419,0.032723737
2.83876,0.032396274
2.83914,0.031519935
2.83953,0.027330343
2.839678923,0.028221337
2.83991,0.028293304
2.84029,0.028731702
2.84067,0.024887491
2.840778427,0.026687196
2.84105,0.027089698
2.84143,0.037771104
2.84182,0.044597415
2.84187793,0.039490559
2.8422,0.038956359
2.84258,0.030022334
2.84296,0.026548508
2.842977434,0.02640268
2.84334,0.02636636
2.84372,0.026646872
2.844076937,0.028505817
2.84411,0.029709958
2.84449,0.030304137
2.84487,0.027355349
2.845176441,0.019370542
2.84525,0.016223656
2.84563,0.013799799
2.84601,0.019624387
2.846275944,0.035193348
2.8464,0.03979744
2.84678,0.045804724
2.84716,0.041946302
2.847375448,0.034014276
2.84754,0.034478287
2.84792,0.035423848
2.8483,0.040203622
2.848474951,0.035915482
2.84869,0.034336581
2.84907,0.027948207
2.84945,0.028792695
2.849574455,0.034349598
2.84983,0.034296509
2.85021,0.033781654
2.85059,0.030905577
2.850673959,0.033662952
2.85098,0.033767628
2.85136,0.036679969
2.85174,0.033013199
2.851773462,0.030327427
2.85212,0.029882078
2.8525,0.03232816
2.852872966,0.032165297
2.85288,0.02852511
2.85327,0.027204297
2.85365,0.028248096
2.853972469,0.035816472
2.85403,0.036604854
2.85441,0.03708385
2.85479,0.032306106
2.855071973,0.033650348
2.85517,0.035883612
2.85556,0.03808059
2.85594,0.035322716
2.856171476,0.034349875
2.85632,0.038557472
2.8567,0.045240563
2.85708,0.051516831
2.85727098,0.038204052
2.85746,0.033958742
2.85785,0.02273447
2.85823,0.022916434
2.858370484,0.026995205
2.85861,0.026687515
2.85899,0.024952636
2.85937,0.028795279
2.859469987,0.039521535
2.85975,0.039534802
2.86014,0.039817918
2.86052,0.031915881
2.860569491,0.034295789
2.8609,0.034517075
2.86128,0.042183906
2.86166,0.036819025
2.861668994,0.029183246
2.86204,0.027394842
2.86242,0.03075757
2.862768498,0.035209773
2.86281,0.029231354
2.86319,0.026407883
2.86357,0.019510522
2.863868001,0.028464478
2.86395,0.033586361
2.86433,0.037379495
2.86471,0.03201
2.864967505,0.025012337
2.8651,0.026365049
2.86548,0.02806235
2.86586,0.03130097
2.866067008,0.026375957
2.86624,0.025137419
2.86662,0.022720444
2.867,0.028440302
2.867166512,0.034361409
2.86739,0.033199239
2.86777,0.028768704
2.86815,0.018000648
2.868266016,0.01933594
2.86853,0.020856702
2.86891,0.034085695
2.86929,0.043590341
2.869365519,0.038806973
2.86968,0.038673264
2.87006,0.033020581
2.87044,0.035525349
2.870465023,0.034528159
2.87082,0.034375711
2.8712,0.02383188
2.871564526,0.018647671
2.87158,0.024156364
2.87197,0.026060381
2.87235,0.03212811
2.87266403,0.028682152
2.87273,0.02687441
2.87311,0.025820377
2.87349,0.029398103
2.873763533,0.03221171
2.87387,0.031797654
2.87426,0.031405331
2.87464,0.032063796
2.874863037,0.033236132
2.87502,0.031515807
2.8754,0.028891613
2.87578,0.021548108
2.87596254,0.020679905
2.87616,0.022725232
2.87655,0.027886568
2.87693,0.033714663
2.877062044,0.031160344
2.87731,0.030179698
2.87769,0.025041495
2.87807,0.023138444
2.878161548,0.024874572
2.87845,0.024974425
2.87884,0.026718753
2.87922,0.03022672
2.879261051,0.034186232
2.8796,0.034509324
2.87998,0.032736747
2.88036,0.026496281
2.880360555,0.026776192
2.88074,0.026837694
2.88113,0.033139614
2.881460058,0.033350275
2.88151,0.030023986
2.88189,0.028521503
2.88227,0.029437503
2.882559562,0.031570962
2.88265,0.027593769
2.88303,0.02476246
2.88342,0.01880915
2.883659065,0.027199314
2.8838,0.032946472
2.88418,0.039882325
2.88456,0.041578222
2.884758569,0.037930184
2.88494,0.038418701
2.88532,0.03933219
2.88571,0.040626512
2.885858072,0.034912283
2.88609,0.033270531
2.88647,0.027361531
2.88685,0.024854641
2.886957576,0.026922032
2.88723,0.027209133
2.88761,0.029468784
2.88799,0.028994405
2.88805708,0.025874828
2.88838,0.025818255
2.88876,0.02362325
2.88914,0.022086617
2.889156583,0.019257361
2.88952,0.018860638
2.8899,0.019799153
2.890256087,0.028998466
2.89028,0.032361903
2.89067,0.033468016
2.89105,0.023274824
2.89135559,0.01436276
2.89143,0.019278358
2.89181,0.022027654
2.89219,0.03310132
2.892455094,0.033024456
2.89257,0.031555802
2.89296,0.030215555
2.89334,0.029938642
2.893554597,0.02206484
2.89372,0.017402766
2.8941,0.010570683
2.89448,0.012742435
2.894654101,0.023837509
2.89486,0.024394006
2.89525,0.025735578
2.89563,0.023526455
2.895753604,0.031240069
2.89601,0.032490856
2.89639,0.038602213
2.89677,0.031071762
2.896853108,0.020122111
2.89715,0.02020713
2.89754,0.021460448
2.89792,0.027772057
2.897952612,0.026684636
2.8983,0.026608025
2.89868,0.022124818
2.899052115,0.023217522
2.89906,0.026983132
2.89944,0.027757201
2.89983,0.028129063
2.900151619,0.023084372
2.90021,0.020492351
2.90059,0.019373403
2.90097,0.022537466
2.901251122,0.028680675
2.90135,0.030051743
2.90173,0.030989731
2.90212,0.030408314
2.902350626,0.030173478
2.9025,0.029027679
2.90288,0.0276975
2.90326,0.0226947
2.903450129,0.021289742
2.90364,0.022347892
2.90402,0.024244897
2.90441,0.026281284
2.904549633,0.027668526
2.90479,0.028162035
2.90517,0.029842031
2.90555,0.028284268
2.905649136,0.024211586
2.90593,0.024253452
2.90631,0.024553737
2.9067,0.02359769
2.90674864,0.014381745
2.90708,0.014301306
2.90746,0.012706264
2.90784,0.030770765
2.907848144,0.041708459
2.90822,0.043106735
2.9086,0.028346829
2.908947647,0.012388381
2.90899,0.018801868
2.90937,0.020875894
2.90975,0.032234133
2.910047151,0.024924585
2.91013,0.020652003
2.91051,0.018360884
2.91089,0.026618452
2.911146654,0.029213186
2.91128,0.023291451
2.91166,0.017823667
2.91204,0.014815731
2.912246158,0.02744144
2.91242,0.030615181
2.9128,0.035084742
2.91318,0.028284914
2.913345661,0.019478503
2.91356,0.019115968
2.91395,0.018280329
2.91433,0.023181074
2.914445165,0.028483394
2.91471,0.02836979
2.91509,0.027850582
2.91547,0.022014643
2.915544668,0.019707618
2.91585,0.019891349
2.91624,0.022227703
2.91662,0.022341753
2.916644172,0.021374194
2.917,0.021316593
2.91738,0.024512214
2.917743676,0.025855533
2.91776,0.021678278
2.91814,0.020877371
2.91853,0.019365283
2.918843179,0.024635399
2.91891,0.025508201
2.91929,0.02586799
2.91967,0.0235068
2.919942683,0.028687872
2.92005,0.032495949
2.92043,0.034998835
2.92082,0.028399241
2.921042186,0.017408159
2.9212,0.0175058
2.92158,0.017614852
2.92196,0.023721798
2.92214169,0.025573361
2.92234,0.02578399
2.92272,0.026146195
2.92311,0.02588137
2.923241193,0.019868451
2.92349,0.018724267
2.92387,0.015034235
2.92425,0.018945438
2.924340697,0.021766058
2.92463,0.021174914
2.92501,0.017287281
2.9254,0.017585232
2.925440201,0.024495881
2.92578,0.02449301
2.92616,0.021551061
2.926539704,0.009281159
2.92654,0.008502677
2.92692,0.008412587
2.9273,0.021944423
2.927639208,0.033116176
2.92769,0.035525803
2.92807,0.036264922
2.92845,0.03583345
2.928738711,0.030180675
2.92883,0.02506732
2.92921,0.02243984
2.92959,0.024040696
2.929838215,0.032067579
2.92998,0.032025018
2.93036,0.031987209
2.93074,0.026238838
2.930937718,0.027619159
2.93112,0.029126998
2.9315,0.031168188
2.93188,0.025793433
2.932037222,0.019739821
2.93227,0.021091958
2.93265,0.024341323
2.93303,0.030987977
2.933136725,0.028737885
2.93341,0.027951061
2.93379,0.024578097
2.93417,0.028396196
2.934236229,0.036166743
2.93456,0.036285031
2.93494,0.038201376
2.93532,0.030900594
2.935335733,0.019945029
2.9357,0.019410036
2.93608,0.015964446
2.936435236,0.027075298
2.93646,0.03749134
2.93685,0.039670557
2.93723,0.035937535
2.93753474,0.021154745
2.93761,0.017438115
2.93799,0.015976441
2.93837,0.024049646
2.938634243,0.030291588
2.93875,0.028893367
2.93913,0.028010769
2.93952,0.025636107
2.939733747,0.028415296
2.9399,0.029610951
2.94028,0.030895796
2.94066,0.027315764
2.94083325,0.019615898
2.94104,0.017963615
2.94142,0.01523696
2.94181,0.018864606
2.941932754,0.02523813
2.94219,0.025080374
2.94257,0.024597659
2.94295,0.017192423
2.943032257,0.013591998
2.94333,0.014314899
2.94371,0.018696668
2.9441,0.026484655
2.944131761,0.031403855
2.94448,0.031426089
2.94486,0.033500865
2.945231265,0.033157515
2.94524,0.030696589
2.94562,0.030440979
2.946,0.026742837
2.946330768,0.022025255
2.94639,0.018038719
2.94677,0.016880631
2.94715,0.016559611
2.947430272,0.022181659
2.94753,0.02338194
2.94791,0.023972598
2.94829,0.016951312
2.948529775,0.012484899
2.94868,0.016342508
2.94906,0.019639428
2.94944,0.029761107
2.949629279,0.032329267
2.94982,0.030794275
2.9502,0.028796386
2.95058,0.022927691
2.950728782,0.016253724
2.95097,0.015522013
2.95135,0.013842614
2.95173,0.016523532
2.951828286,0.015888412
2.95211,0.015174176
2.95249,0.012295277
2.95287,0.018153176
2.952927789,0.030485178
2.95326,0.030406422
2.95364,0.029322992
2.95402,0.01391145
2.954027293,0.007268169
2.9544,0.007013414
2.95478,0.016974288
2.955126797,0.028606856
2.95516,0.031301933
2.95555,0.031829236
2.95593,0.030336156
2.9562263,0.027600428
2.95631,0.025745877
2.95669,0.025050723
2.95707,0.024333572
2.957325804,0.0233611
2.95745,0.022950136
2.95784,0.022683719
2.95822,0.028662497
2.958425307,0.036653671
2.9586,0.034562783
2.95898,0.032400871
2.95936,0.021306905
2.959524811,0.023093507
2.95974,0.026821083
2.96013,0.032980165
2.96051,0.030501418
2.960624314,0.021991021
2.96089,0.023293615
2.96127,0.027080466
2.96165,0.037658807
2.961723818,0.035986163
2.96203,0.03499988
2.96241,0.029465001
2.9628,0.029645304
2.962823321,0.029002526
2.96318,0.028888677
2.96356,0.023375034
2.963922825,0.020374941
2.96394,0.017967778
2.96432,0.017745696
2.9647,0.011138166
2.965022329,0.012194607
2.96509,0.021860204
2.96547,0.024514982
2.96585,0.030120697
2.966121832,0.02530263
2.96623,0.026549574
2.96661,0.027136845
2.96699,0.032550354
2.967221336,0.024417633
2.96738,0.019120547
2.96776,0.014765719
2.96814,0.02365979
2.968320839,0.034283899
2.96852,0.030322515
2.9689,0.025364176
2.96928,0.014781959
2.969420343,0.021853257
2.96967,0.02439787
2.97005,0.029980349
2.97043,0.024114976
2.970519846,0.017439163
2.97081,0.017822212
2.97119,0.019277161
2.97157,0.022524732
2.97161935,0.0261963
2.97196,0.026561858
2.97234,0.030919695
2.972718853,0.026731118
2.97272,0.015495146
2.9731,0.015179751
2.97348,0.01418661
2.973818357,0.023207096
2.97386,0.023078174
2.97425,0.023054659
2.97463,0.015379246
2.974917861,0.01795811
2.97501,0.024492046
2.97539,0.026823853
2.97577,0.026269288
2.976017364,0.021460725
2.97615,0.023157458
2.97654,0.024214816
2.97692,0.02810618
2.977116868,0.02559486
2.9773,0.024896784
2.97768,0.024202267
2.97806,0.027100305
2.978216371,0.024365591
2.97844,0.020580888
2.97883,0.014571114
2.97921,0.01022724
2.979315875,0.015339569
2.97959,0.016154921
2.97997,0.018409789
2.98035,0.012793555
2.980415378,0.007924275
2.98073,0.008763262
2.98112,0.013276792
2.9815,0.0225287
2.981514882,0.024599689
2.98188,0.024529474
2.98226,0.022248096
2.982614386,0.024263444
2.98264,0.026625151
2.98302,0.026816194
2.98341,0.022118636
2.983713889,0.016097597
2.98379,0.016206123
2.98417,0.016234254
2.98455,0.016196791
2.984813393,0.012554566
2.98493,0.014230208
2.98531,0.014984961
2.9857,0.023162435
2.985912896,0.022882754
2.98608,0.019182128
2.98646,0.01625603
2.98684,0.020179321
2.9870124,0.031197992
2.98722,0.03112108
2.9876,0.031028485
2.98798,0.022518826
2.988111903,0.021476965
2.98837,0.022707246
2.98875,0.025289065
2.98913,0.023499234
2.989211407,0.020216692
2.98951,0.02040786
2.98989,0.021093476
2.99027,0.022124818
2.99031091,0.023643458
2.99066,0.0240503
2.99104,0.028318686
2.991410414,0.027328774
2.99142,0.017227924
2.9918,0.01704617
2.99218,0.013976595
2.992509918,0.025580004
2.99256,0.031631023
2.99295,0.032656192
2.99333,0.024721214
2.993609421,0.018698144
2.99371,0.022619112
2.99409,0.023949806
2.99447,0.027001849
2.994708925,0.022621527
2.99485,0.021798939
2.99524,0.021306351
2.99562,0.022246896
2.995808428,0.016011321
2.996,0.012940656
2.99638,0.010001078
2.99676,0.016609623
2.996907932,0.026086587
2.99714,0.024613575
2.99753,0.022364914
2.99791,0.012093844
2.998007435,0.01088875
2.99829,0.012452217
2.99867,0.016570038
2.99905,0.018726288
2.999106939,0.018514797
2.99943,0.018968172
2.99982,0.021243882
3.0002,0.025154254
3.000206442,0.028582311
3.00058,0.028703292
3.00096,0.031646165
3.001305946,0.027851689
3.00134,0.015237461
3.00172,0.0143575
3.00211,0.006531967
3.00240545,0.01690942
3.00249,0.026958587
3.00287,0.029411851
3.00325,0.024403515
3.003504953,0.014238837
3.00363,0.018294371
3.00401,0.02004008
3.0044,0.032261723
3.004604457,0.029888998
3.00478,0.023109141
3.00516,0.01795405
3.00554,0.013578896
3.00570396,0.016643764
3.00592,0.017810515
3.0063,0.019161727
3.00669,0.021397517
3.006803464,0.024078435
3.00707,0.024415261
3.00745,0.025091877
3.00783,0.02590573
3.007902967,0.025492344
3.00821,0.0242149
3.00859,0.019881185
3.00898,0.016557304
3.009002471,0.02470645
3.00936,0.025406051
3.00974,0.031945039
3.010101974,0.02440693
3.01012,0.01663732
3.0105,0.016574282
3.01088,0.022785497
3.011201478,0.026932736
3.01127,0.019883132
3.01165,0.018744466
3.01203,0.017909205
3.012300982,0.028936827
3.01241,0.027207019
3.01279,0.026649456
3.01317,0.010057549
3.013400485,0.007776979
3.01355,0.015429573
3.01394,0.019831357
3.01432,0.020274363
3.014499989,0.012723058
3.0147,0.016139681
3.01508,0.019286758
3.01546,0.032543619
3.015599492,0.03311147
3.01584,0.030346824
3.01623,0.026288112
3.01661,0.022894749
3.016698996,0.019803859
3.01699,0.019327608
3.01737,0.018131769
3.01775,0.022399517
3.017798499,0.023838893
3.01813,0.022956067
3.01852,0.018808781
3.018898003,0.020709341
3.0189,0.028019996
3.01928,0.027699183
3.01966,0.021488038
3.019997506,0.007426247
3.02004,0.011026923
3.02042,0.011238836
3.02081,0.026457896
3.02109701,0.02676812
3.02119,0.018880953
3.02157,0.017071637
3.02195,0.018942854
3.022196514,0.027457496
3.02233,0.027201278
3.02271,0.027095968
3.0231,0.022656314
3.023296017,0.023585048
3.02348,0.024783582
3.02386,0.025659729
3.02424,0.023052076
3.024395521,0.016700697
3.02462,0.014348215
3.025,0.011727148
3.02539,0.016453219
3.025495024,0.029168249
3.02577,0.029903763
3.02615,0.031318963
3.02653,0.017709432
3.026594528,0.01116797
3.02691,0.013378784
3.02729,0.020484931
3.02768,0.022591815
3.027694031,0.010584155
3.02806,0.010293015
3.02844,0.007844698
3.028793535,0.018316408
3.02882,0.020795155
3.0292,0.020787056
3.02958,0.015668247
3.029893038,0.018874848
3.02997,0.021927805
3.03035,0.022381708
3.03073,0.014380292
3.030992542,0.010841967
3.03111,0.020083719
3.03149,0.022908959
3.03187,0.031932213
3.032092046,0.027086371
3.03226,0.024401562
3.03264,0.022857378
3.03302,0.024988253
