ppm_norm,pro.6
2.57696,0.024815506
2.57734,0.024594267
2.57772,0.031252818
2.577997076,0.03495652
2.5781,0.034613182
2.57848,0.024404291
2.57887,0.003809665
2.57909658,0.000375159
2.57925,0
2.57963,0.010849258
2.58001,0.022352549
2.580196083,0.016862283
2.58039,0.015462394
2.58077,0.014209338
2.58116,0.033938975
2.581295587,0.041111051
2.58154,0.04471085
2.58192,0.02681328
2.5823,0.013373156
2.582395091,0.022005872
2.58268,0.028758
2.58306,0.040341095
2.58345,0.021974413
2.583494594,0.014570443
2.58383,0.004760106
2.58421,0.01661981
2.58459,0.033955929
2.584594098,0.033737219
2.58497,0.033283822
2.58535,0.028769656
2.585693601,0.032021351
2.58573,0.032309939
2.58612,0.033363294
2.5865,0.032051777
2.586793105,0.033758687
2.58688,0.033405108
2.58726,0.029816871
2.58764,0.019547411
2.587892608,0.020602628
2.58802,0.020618695
2.58841,0.03046612
2.58879,0.02684083
2.588992112,0.017365371
2.58917,0.015745314
2.58955,0.01864703
2.58993,0.023857674
2.590091615,0.01656105
2.59031,0.014119663
2.5907,0.008842474
2.59108,0.0206028
2.591191119,0.022639466
2.59146,0.023896881
2.59184,0.012095396
2.59222,0.014280364
2.592290623,0.022270312
2.5926,0.029837609
2.59299,0.027548661
2.59337,0.012234298
2.593390126,0.011578869
2.59375,0.010521076
2.59413,0.013136541
2.59448963,0.004937109
2.59451,0.005120804
2.59489,0.005598181
2.59528,0.022272925
2.595589133,0.026413194
2.59566,0.024571887
2.59604,0.013875495
2.59642,0.013166468
2.596688637,0.023318627
2.5968,0.023203616
2.59718,0.020590993
2.59757,0.013170055
2.59778814,0.018802597
2.59795,0.019351834
2.59833,0.025316479
2.59871,0.018794015
2.598887644,0.016661443
2.59909,0.016149638
2.59947,0.022283067
2.59986,0.019499273
2.599987147,0.012466095
2.60024,0.009086582
2.60062,0.009340696
2.601,0.017347623
2.601086651,0.01779827
2.60138,0.018137197
2.60176,0.014238463
2.60215,0.015032836
2.602186155,0.01674919
2.60253,0.018936005
2.60291,0.020776428
2.603285658,0.018737098
2.60329,0.017464763
2.60367,0.014939498
2.60405,0.015831144
2.604385162,0.019726185
2.60444,0.01859127
2.60482,0.014163532
2.6052,0.003017911
2.605484665,0.006974653
2.60558,0.008405296
2.60596,0.021377994
2.60634,0.019982464
2.606584169,0.008166864
2.60673,0.00779046
2.60711,0.011497826
2.60749,0.023416415
2.607683672,0.019574115
2.60787,0.01896734
2.60825,0.009580808
2.60863,0.017088014
2.608783176,0.024966986
2.60902,0.027743027
2.6094,0.021429461
2.60978,0.00793348
2.609882679,0.004864728
2.61016,0.003046218
2.61054,0.006983281
2.61092,0.015287858
2.610982183,0.017620972
2.6113,0.019747075
2.61169,0.011040581
2.61207,0
2.612081687,7.42E-05
2.61245,0.000189219
2.61283,0.010827778
2.61318119,0.018639007
2.61321,0.021291292
2.61359,0.027864279
2.61398,0.0354936
2.614280694,0.027429832
2.61436,0.02587017
2.61474,0.017463274
2.61512,0.030505326
2.615380197,0.047717317
2.6155,0.047224862
2.61588,0.038209124
2.61627,0.020958987
2.616479701,0.023440431
2.61665,0.023653923
2.61703,0.027226232
2.61741,0.014600916
2.617579204,0.009800051
2.61779,0.008718104
2.61817,0.016588173
2.61856,0.01366855
2.618678708,0.007386209
2.61894,0.004498196
2.61932,0.014863083
2.6197,0.029496712
2.619778212,0.024166765
2.62008,0.020313068
2.62046,0.007654071
2.62085,0.019198188
2.620877715,0.025749139
2.62123,0.033776549
2.62161,0.026724119
2.621977219,0.016558654
2.62199,0.018300892
2.62237,0.021613534
2.62275,0.025231255
2.623076722,0.014848884
2.62314,0.01331005
2.62352,0.007646351
2.6239,0.016523535
2.624176226,0.026717459
2.62428,0.026250291
2.62466,0.02242975
2.62504,0.012834743
2.625275729,0.013441318
2.62543,0.013454641
2.62581,0.016862011
2.62619,0.009060091
2.626375233,0.004078193
2.62657,0.003355055
2.62695,0.017372903
2.62733,0.030513198
2.627474736,0.021362054
2.62772,0.018292811
2.6281,0.005485845
2.62848,0.020668194
2.62857424,0.030406264
2.62886,0.035942731
2.62924,0.020651543
2.62962,0.001183756
2.629673744,0.002658296
2.63001,0.004023907
2.63039,0.008179798
2.63077,0.001951441
2.630773247,0.003718335
2.63115,0.006348594
2.63153,0.017204422
2.631872751,0.009636287
2.63191,0.006846473
2.6323,0
2.63268,0.008204639
2.632972254,0.023226439
2.63306,0.022608801
2.63344,0.019508356
2.63382,0.011887618
2.634071758,0.011384718
2.6342,0.011001553
2.63459,0.004982159
2.63497,0
2.635171261,0.007231631
2.63535,0.007772537
2.63573,0.021129738
2.63611,0.019458402
2.636270765,0.016395464
2.63649,0.015748947
2.63687,0.02398044
2.63726,0.035645278
2.637370268,0.041023701
2.63764,0.043387374
2.63802,0.041344412
2.6384,0.018266775
2.638469772,0.007489347
2.63878,0
2.63916,0
2.63955,0.021921583
2.639569276,0.023558871
2.63993,0.025488745
2.64031,0.007910335
2.640668779,0.005393642
2.64069,0.008578587
2.64107,0.014383238
2.64145,0.012539228
2.641768283,0.010651653
2.64184,0.012367604
2.64222,0.018336862
2.6426,0.019620676
2.642867786,0.018800524
2.64298,0.020691774
2.64336,0.034749287
2.64374,0.046677216
2.64396729,0.027552127
2.64413,0.027317662
2.64451,0.003108918
2.64489,0.006713
2.645066793,0.018948405
2.64527,0.020571617
2.64565,0.02282817
2.64603,0.021966541
2.646166297,0.018732946
2.64642,0.017701842
2.6468,0.001469855
2.64718,0
2.6472658,0.00740579
2.64756,0.011443452
2.64794,0.025042187
2.64832,0.012842524
2.648365304,0.007057441
2.64871,0.001897491
2.64909,0.013191778
2.649464808,0.024784243
2.64947,0.022233086
2.64985,0.018583906
2.65023,0.00893775
2.650564311,0.011156702
2.65061,0.013859218
2.651,0.020198476
2.65138,0.022717515
2.651663815,0.014778268
2.65176,0.013903771
2.65214,0.00980233
2.65252,0.019089349
2.652763318,0.026285131
2.6529,0.025429618
2.65329,0.013926978
2.65367,0.002056465
2.653862822,0.011293461
2.65405,0.011882683
2.65443,0.021070248
2.65481,0.009686574
2.654962325,0.003555289
2.65519,0.002346697
2.65558,0.014999503
2.65596,0.023059169
2.656061829,0.018387182
2.65634,0.016425898
2.65672,0.014369418
2.6571,0.016041102
2.657161332,0.011818883
2.65748,0.008999723
2.65787,0.009219823
2.65825,0.027452084
2.658260836,0.032217141
2.65863,0.037620425
2.65901,0.026569111
2.65936034,0.016483724
2.65939,0.015915777
2.65977,0.014923088
2.66016,0.008672389
2.660459843,0.002576758
2.66054,0.002898466
2.66092,0.003958028
2.6613,0.000534355
2.661559347,0
2.66168,0.001176452
2.66206,0.009175924
2.66244,0.022290031
2.66265885,0.004972648
2.66283,0.004925241
2.66321,0
2.66359,0
2.663758354,0.021764514
2.66397,0.024385975
2.66435,0.030186832
2.66473,0.021570543
2.664857857,0.018722917
2.66512,0.017860786
2.6655,0.010650139
2.66588,0
2.665957361,0
2.66626,0
2.66664,0
2.66702,0.00350475
2.667056864,0.01027761
2.66741,0.016095143
2.66779,0.02769822
2.668156368,0.023132132
2.66817,0.019042138
2.66855,0.013419083
2.66893,0.016848236
2.669255872,0.023156958
2.66931,0.023170117
2.6697,0.023199646
2.67008,0.029899976
2.670355375,0.035290757
2.67046,0.031393626
2.67084,0.014267572
2.67122,0
2.671454879,0
2.6716,0.002435968
2.67199,0.030988971
2.67237,0.034677081
2.672554382,0.015272689
2.67275,0.01424417
2.67313,0.005289708
2.67351,0.005165338
2.673653886,0.000800799
2.67389,0
2.67428,0
2.67466,0.001400223
2.674753389,0.008557832
2.67504,0.011425529
2.67542,0.006330868
2.6758,0
2.675852893,0
2.67618,0
2.67657,0.005921216
2.67695,0.023324984
2.676952397,0.02893288
2.67733,0.035050979
2.67771,0.032160314
2.6780519,0.020678185
2.67809,0.017536134
2.67847,0.012266813
2.67886,0.010061288
2.679151404,0.010418398
2.67924,0.009961486
2.67962,0.008534501
2.68,0.003476231
2.680250907,0.003347259
2.68038,0.004666521
2.68076,0.012918333
2.68115,0.019035308
2.681350411,0.011577873
2.68153,0.011537704
2.68191,0.005693093
2.68229,0.013706499
2.682449914,0.018355499
2.68267,0.018859864
2.68305,0.007527097
2.68344,0
2.683549418,0
2.68382,0
2.6842,0.006258481
2.68458,0.008168142
2.684648921,0.007684757
2.68496,0.007442796
2.68534,0.007101142
2.68573,0.00637731
2.685748425,0.005758796
2.68611,0.005222089
2.68649,0.003273569
2.686847929,0.005777092
2.68687,0.012083134
2.68725,0.020418122
2.68763,0.034940777
2.687947432,0.027748931
2.68801,0.022086356
2.6884,0.009922704
2.68878,0.010087219
2.689046936,0.019655644
2.68916,0.018290731
2.68954,0.01265612
2.68992,0.00240089
2.690146439,0.011788058
2.6903,0.012545021
2.69069,0.020391026
2.69107,0.006027391
2.691245943,0.000245366
2.69145,0
2.69183,0
2.69221,0.002467419
2.692345446,0.000358776
2.69259,0
2.69298,0
2.69336,0
2.69344495,0.005414971
2.69374,0.007483562
2.69412,0.007902796
2.6945,0.005877832
2.694544453,0.00376433
2.69488,0.002462818
2.69527,0.004860665
2.695643957,0.019089197
2.69565,0.022975728
2.69603,0.02705548
2.69641,0.013243669
2.696743461,0
2.69679,0.003835898
2.69717,0.010010805
2.69756,0.026492212
2.697842964,0.025951499
2.69794,0.023803791
2.69832,0.017434361
2.6987,0.016104528
2.698942468,0.019135064
2.69908,0.019734498
2.69946,0.023199948
2.69985,0.029912086
2.700041971,0.032508023
2.70023,0.032376312
2.70061,0.024503139
2.70099,0.012639212
2.701141475,0.006642016
2.70137,0.006061587
2.70175,0.006598803
2.70214,0.012140627
2.702240978,0.01609522
2.70252,0.017205784
2.7029,0.018187757
2.70328,0.020938551
2.703340482,0.02486563
2.70366,0.026747431
2.70404,0.022585515
2.70443,0.007880741
2.704439985,0.00629498
2.70481,0.004971275
2.70519,0.019307783
2.705539489,0.026099242
2.70557,0.021164431
2.70595,0.014892374
2.70633,0.004790638
2.706638993,0.007094936
2.70672,0.009240686
2.7071,0.014031805
2.70748,0.019291586
2.707738496,0.018103895
2.70786,0.016028566
2.70824,0.007961969
2.70862,0.004587705
2.708838,0.020087367
2.70901,0.020816798
2.70939,0.029995948
2.70977,0.012638152
2.709937503,0.000392803
2.71015,0
2.71053,0.009798985
2.71091,0.026603322
2.711037007,0.019803454
2.71129,0.01873513
2.71168,0.007617484
2.71206,0.014106736
2.71213651,0.018948961
2.71244,0.020710882
2.71282,0.016926194
2.7132,0.016972363
2.713236014,0.018748654
2.71358,0.019798543
2.71397,0.01300383
2.714335517,0.007312311
2.71435,0.010667462
2.71473,0.014056328
2.71511,0.016952533
2.715435021,0.006946573
2.71549,0.005440514
2.71587,0.003112445
2.71626,0.013583477
2.716534525,0.022237503
2.71664,0.02186218
2.71702,0.020803827
2.7174,0.012429209
2.717634028,0
2.71778,0
2.71816,0
2.71855,0.02098472
2.718733532,0.046136503
2.71893,0.045797744
2.71931,0.033148038
2.71969,0.004541505
2.719833035,0.008778965
2.72007,0.009140517
2.72045,0.030091163
2.72084,0.019699543
2.720932539,0.004129572
2.72122,0
2.7216,0.00756155
2.72198,0.036839328
2.722032042,0.036150756
2.72236,0.035835103
2.72274,0.012398691
2.72313,0.004061357
2.723131546,0.007618353
2.72351,0.010474256
2.72389,0.012191746
2.724231049,0.009848576
2.72427,0.008706832
2.72465,0.007311175
2.72503,0.001419901
2.725330553,0.000649401
2.72542,0.003820755
2.7258,0.010592404
2.72618,0.012809918
2.726430057,0
2.72656,0
2.72694,0
2.72732,0.010947925
2.72752956,0.02441958
2.72771,0.023842967
2.72809,0.017492792
2.72847,0.00743329
2.728629064,0.006784978
2.72885,0.006770765
2.72923,0.008679064
2.72961,0.013188175
2.729728567,0.021616874
2.73,0.023087476
2.73038,0.025779385
2.73076,0.015618916
2.730828071,0.010636508
2.73114,0.008911653
2.73152,0.011662326
2.7319,0.009323152
2.731927574,0.004723807
2.73229,0.001926071
2.73267,0.005430018
2.733027078,0.015643439
2.73305,0.015388112
2.73343,0.015139964
2.73381,0.007912212
2.734126582,0.008284868
2.73419,0.010142468
2.73458,0.013022282
2.73496,0.013594436
2.735226085,0.012213832
2.73534,0.011743843
2.73572,0.010482233
2.7361,0.008842096
2.736325589,0.015059447
2.73648,0.016855959
2.73686,0.02583494
2.73725,0.020570406
2.737425092,0.000416282
2.73763,0.000401417
2.73801,0
2.73839,0.018025936
2.738524596,0.027971819
2.73877,0.028708803
2.73915,0.013617718
2.73954,0.000387521
2.739624099,0.005796928
2.73992,0.007149279
2.7403,0.01665387
2.74068,0.0144643
2.740723603,0.009859565
2.74106,0.007841671
2.74144,0.002561514
2.741823106,0
2.74183,0
2.74221,0
2.74259,0.010581974
2.74292261,0.02435464
2.74297,0.02590893
2.74335,0.027736518
2.74373,0.021782923
2.744022114,0.013488973
2.74412,0.011258263
2.7445,0.006700058
2.74488,0.003915022
2.745121617,0.005320029
2.74526,0.00572437
2.74564,0.007126058
2.74602,0.008506829
2.746221121,0.01226925
2.74641,0.012476191
2.74679,0.014497496
2.74717,0.009361011
2.747320624,0.006581789
2.74755,0.006548531
2.74793,0.019565879
2.74831,0.034286381
2.748420128,0.024285003
2.7487,0.022668015
2.74908,0
2.74946,0
2.749519631,0.003003453
2.74984,0.003991482
2.75022,0.016451935
2.7506,0.004896526
2.750619135,0.001806038
2.75099,0
2.75137,0.006466819
2.751718638,0.020236472
2.75175,0.020417482
2.75213,0.020586754
2.75251,0.012477013
2.752818142,0.003682661
2.75289,0.002204096
2.75328,0
2.75366,0
2.753917646,0.004429169
2.75404,0.003375812
2.75442,0.000681189
2.7548,0
2.755017149,0
2.75518,0.000500349
2.75557,0.002911918
2.75595,0.003496651
2.756116653,0.000787152
2.75633,0.000804104
2.75671,0.001161049
2.75709,0.00318506
2.757216156,0.010223717
2.75747,0.010667895
2.75786,0.023592919
2.75824,0.023056596
2.75831566,0.007823586
2.75862,0.004241766
2.759,0
2.75938,0.011595796
2.759415163,0.016275967
2.75976,0.018234986
2.76015,0.005184426
2.760514667,0.001142884
2.76053,0.007078096
2.76091,0.011484444
2.76129,0.010480825
2.76161417,0.001520475
2.76167,0.004210492
2.76205,0.007253411
2.76243,0.015731691
2.762713674,0.006517408
2.76282,0.004313162
2.7632,0
2.76358,0
2.763813178,0
2.76396,0
2.76434,0
2.76472,0.007830696
2.764912681,0.014859299
2.76511,0.013729754
2.76549,0.003839305
2.76587,0.005377809
2.766012185,0.026578737
2.76625,0.026625423
2.76663,0.025592285
2.76701,0
2.767111688,0
2.7674,0
2.76778,0.012634201
2.76816,0.011692692
2.768211192,0.002781769
2.76854,0
2.76892,0
2.7693,0.01390032
2.769310695,0.009421653
2.76969,0.006908305
2.77007,0
2.770410199,0.00956947
2.77045,0.014421138
2.77083,0.018786447
2.77121,0.010121763
2.771509702,0.006104728
2.77159,0.008674942
2.77198,0.012360197
2.77236,0.010064709
2.772609206,0.003605293
2.77274,0.005175362
2.77312,0.009006762
2.7735,0.016088634
2.77370871,0.011057445
2.77388,0.009505342
2.77427,0.002492184
2.77465,0
2.774808213,0.001911236
2.77503,0.002390794
2.77541,0.010636015
2.77579,0.017070152
2.775907717,0.006324057
2.77617,0.005761666
2.77656,0
2.77694,0
2.77700722,0.008625813
2.77732,0.010528842
2.7777,0.011081165
2.77808,0
2.778106724,0.000445647
2.77846,0.000623667
2.77885,0.012903559
2.779206227,0.018245279
2.77923,0.015976247
2.77961,0.014356929
2.77999,0.007997875
2.780305731,0.003924272
2.78037,0.005567675
2.78075,0.007356255
2.78114,0.015419554
2.781405234,0.017385467
2.78152,0.016154544
2.7819,0.013846673
2.78228,0.011055598
2.782504738,0.002022466
2.78266,0.001530724
2.78304,0
2.78343,0
2.783604242,0.000918849
2.78381,0.002984996
2.78419,0.019345627
2.78457,0.023482869
2.784703745,0.021462007
2.78495,0.021435142
2.78533,0.017846557
2.78572,0.014533388
2.785803249,0.020009013
2.7861,0.02078112
2.78648,0.02876466
2.78686,0.017036395
2.786902752,0.003889048
2.78724,0
2.78762,0
2.788,0.013746069
2.788002256,0.009109272
2.78839,0.00661167
2.78877,0
2.789101759,0.001836532
2.78915,0.010437729
2.78953,0.017883189
2.78991,0.012458576
2.790201263,0
2.79029,0.001156348
2.79068,0.002751536
2.79106,0.01332847
2.791300766,0.015677044
2.79144,0.013565884
2.79182,0.008646927
2.7922,0
2.79240027,0
2.79258,0.002113237
2.79297,0.011087871
2.79335,0.028024586
2.793499774,0.020665924
2.79373,0.019598039
2.79411,0.004133382
2.79449,0.006997768
2.794599277,0.017582211
2.79487,0.018024423
2.79526,0.013743026
2.79564,0.004604643
2.795698781,0.005793735
2.79602,0.006039213
2.7964,0.007300594
2.79678,0.001195866
2.796798284,0.000329836
2.79716,0
2.79755,0
2.797897788,0
2.79793,0.003317616
2.79831,0.005592989
2.79869,0.015725333
2.798997291,0.007025787
2.79907,0.00359385
2.79945,0
2.79984,0
2.800096795,0.023888252
2.80022,0.024150422
2.8006,0.024621666
2.80098,0.0013427
2.801196299,0
2.80136,0.000581771
2.80174,0.002301603
2.80213,0.003673745
2.802295802,0
2.80251,0
2.80289,0
2.80327,0.004659653
2.803395306,0.007271106
2.80365,0.007330239
2.80403,0.010737604
2.80442,0.015588338
2.804494809,0.009193996
2.8048,0.008371621
2.80518,0
2.80556,0
2.805594313,0.008218492
2.80594,0.010518336
2.80632,0.01768731
2.806693816,0.006869538
2.80671,0.00313052
2.80709,0.001120178
2.80747,0.009809491
2.80779332,0.013162078
2.80785,0.008077318
2.80823,0.00384318
2.80861,0.000485915
2.808892823,0.006014373
2.809,0.003520651
2.80938,0
2.80976,0
2.809992327,0
2.81014,0.005646224
2.81052,0.018217729
2.8109,0.024175563
2.811091831,0.007197023
2.81129,0.006253635
2.81167,0.001924269
2.81205,0.014273219
2.812191334,0.015462242
2.81243,0.014478901
2.81281,0.002213366
2.81319,0
2.813290838,0.004541083
2.81357,0.004683828
2.81396,0.001310911
2.81434,0
2.814390341,0
2.81472,0
2.8151,0.005287528
2.81548,0.003715373
2.815489845,0.000988978
2.81586,0
2.81625,0
2.816589348,0
2.81663,0
2.81701,0
2.81739,0.001937166
2.817688852,0.001723621
2.81777,0.00089207
2.81815,5.42E-05
2.81854,0.002207614
2.818788355,0.008160452
2.81892,0.009347446
2.8193,0.011393952
2.81968,0.01099971
2.819887859,0.010183615
2.82006,0.008938687
2.82044,0.005439146
2.82083,0
2.820987363,0
2.82121,0.000465576
2.82159,0.003543653
2.82197,0.016066987
2.822086866,0.011437775
2.82235,0.011132544
2.82273,0
2.82312,0
2.82318637,0.015112214
2.8235,0.016872456
2.82388,0.031952626
2.82426,0.031412216
2.824285873,0.019304309
2.82464,0.01610468
2.82502,0
2.825385377,0
2.82541,0.000238767
2.82579,0.000361787
2.82617,0.018325054
2.82648488,0.017723488
2.82655,0.0097132
2.82693,0.003297486
2.82731,0
2.827584384,0.003750704
2.8277,0.003317355
2.82808,0.002729269
2.82846,0
2.828683887,0
2.82884,0.00077521
2.82922,0.002425882
2.8296,7.71E-05
2.829783391,0
2.82999,0
2.83037,0
2.83075,0
2.830882895,0
2.83113,0.00034322
2.83151,0.004093328
2.83189,0.010071098
2.831982398,0.001394317
2.83228,0.000976371
2.83266,0
2.83304,0
2.833081902,0
2.83342,0
2.8338,0
2.83418,0
2.834181405,0.000251106
2.83457,0.00034665
2.83495,0
2.835280909,0
2.83533,0.011060293
2.83571,0.018059693
2.83609,0.021035885
2.836380412,0.001638018
2.83647,0.000806342
2.83685,0
2.83724,0.003824515
2.837479916,0.008745639
2.83762,0.005928288
2.838,0.001267012
2.83838,0
2.838579419,0
2.83876,0
2.83914,0
2.83953,0
2.839678923,0.002021119
2.83991,0.003011909
2.84029,0.009047452
2.84067,0.003963417
2.840778427,0.013264756
2.84105,0.013829215
2.84143,0.028808559
2.84182,0.02076235
2.84187793,0.004058401
2.8422,0.002311094
2.84258,0.004068048
2.84296,0.014081926
2.842977434,0.010641337
2.84334,0.009784438
2.84372,0.004045735
2.844076937,0.010097422
2.84411,0.012873585
2.84449,0.014243473
2.84487,0.010595523
2.845176441,0.009329615
2.84525,0.008587951
2.84563,0.008016691
2.84601,0.002016184
2.846275944,0.003395729
2.8464,0.008112846
2.84678,0.014267603
2.84716,0.017738475
2.847375448,0.013853061
2.84754,0.015364494
2.84792,0.018444489
2.8483,0.025756982
2.848474951,0.019983675
2.84869,0.017713885
2.84907,0.008530111
2.84945,0.003329548
2.849574455,0
2.84983,0
2.85021,0
2.85059,0.004717085
2.850673959,0.026571578
2.85098,0.027401222
2.85136,0.039065455
2.85174,0.03092615
2.851773462,0.016277224
2.85212,0.013848172
2.8525,8.08E-05
2.852872966,0
2.85288,0.004110013
2.85327,0.005601299
2.85365,0.010267946
2.853972469,0.004959664
2.85403,0.00256375
2.85441,0.001108068
2.85479,0.005316547
2.855071973,0.008200551
2.85517,0.006276417
2.85556,0.004383545
2.85594,0
2.856171476,0
2.85632,0.00012457
2.8567,0.00032243
2.85708,0.015897144
2.85727098,0.020905248
2.85746,0.015862924
2.85785,0.002531406
2.85823,0
2.858370484,0.007054564
2.85861,0.009593835
2.85899,0.023911261
2.85937,0.010017405
2.859469987,0
2.85975,0
2.86014,0
2.86052,0.009898938
2.860569491,0.008120128
2.8609,0.007954733
2.86128,0.007664349
2.86166,0.012202055
2.861668994,0.008749342
2.86204,0.00794067
2.86242,0.004392657
2.862768498,0.012811144
2.86281,0.012665586
2.86319,0.012596842
2.86357,0
2.863868001,0
2.86395,0
2.86433,0
2.86471,0
2.864967505,0
2.8651,0
2.86548,0
2.86586,0.015006466
2.866067008,0.014270131
2.86624,0.010966805
2.86662,0.004520448
2.867,0.006527808
2.867166512,0.008857203
2.86739,0.007589842
2.86777,0.002758287
2.86815,0.002617553
2.868266016,0.006792624
2.86853,0.006094133
2.86891,1.80E-05
2.86929,0
2.869365519,0
2.86968,0
2.87006,0.000888574
2.87044,0
2.870465023,0.003919464
2.87082,0.004518662
2.8712,0.010898743
2.871564526,0
2.87158,0
2.87197,0
2.87235,0
2.87266403,0.013282497
2.87273,0.01217211
2.87311,0.01152468
2.87349,0.006880104
2.873763533,0.014394016
2.87387,0.011751292
2.87426,0.009247282
2.87464,0
2.874863037,0.005852613
2.87502,0.017067286
2.8754,0.034174212
2.87578,0.030601904
2.87596254,0.003243355
2.87616,0.002322857
2.87655,0
2.87693,0.009902768
2.877062044,0.011486549
2.87731,0.011248093
2.87769,0.00999868
2.87807,0.015777103
2.878161548,0.010509556
2.87845,0.009940518
2.87884,0
2.87922,0.001301829
2.879261051,0.014712758
2.8796,0.015807076
2.87998,0.006729803
2.88036,0
2.880360555,0
2.88074,0
2.88113,0.004939138
2.881460058,0.009059668
2.88151,0.003554072
2.88189,0.001067197
2.88227,0
2.882559562,0
2.88265,0
2.88303,0
2.88342,0.007559492
2.883659065,0.009249659
2.8838,0.005058284
2.88418,0
2.88456,0
2.884758569,0.007119822
2.88494,0.007571028
2.88532,0.008414748
2.88571,0
2.885858072,0
2.88609,0.000571001
2.88647,0.002626152
2.88685,0.005409507
2.886957576,0
2.88723,0
2.88761,0
2.88799,0.001895205
2.88805708,3.38E-05
2.88838,0
2.88876,0
2.88914,0.001637383
2.889156583,0.014346108
2.88952,0.016128143
2.8899,0.016083184
2.890256087,0.006375161
2.89028,0.002997787
2.89067,0.001887091
2.89105,0.006664333
2.89135559,0.01172884
2.89143,0.009538018
2.89181,0.00831269
2.89219,0.001039949
2.892455094,0
2.89257,0.000163836
2.89296,0.000313347
2.89334,0
2.893554597,0
2.89372,0.000426105
2.8941,0.001050545
2.89448,0.015801323
2.894654101,0.013362711
2.89486,0.010001921
2.89525,0.001899928
2.89563,0
2.895753604,0.003764964
2.89601,0.003659824
2.89639,0.003146111
2.89677,0
2.896853108,0
2.89715,0
2.89754,0
2.89792,0
2.897952612,0
2.8983,0
2.89868,0
2.899052115,0
2.89906,0
2.89944,0
2.89983,0
2.900151619,0
2.90021,0
2.90059,0
2.90097,0
2.901251122,0
2.90135,0
2.90173,0
2.90212,0.001332104
2.902350626,0.003070877
2.9025,0.001649779
2.90288,0
2.90326,0
2.903450129,0.006172408
2.90364,0.007548278
2.90402,0.010014877
2.90441,0.003690926
2.904549633,0.000284586
2.90479,0.000219969
2.90517,0
2.90555,0
2.905649136,0
2.90593,0.001885513
2.90631,0.015409564
2.9067,0.012458243
2.90674864,0.000107797
2.90708,0
2.90746,0
2.90784,0.004481999
2.907848144,0.021236386
2.90822,0.023378269
2.9086,0.012857783
2.908947647,0
2.90899,0
2.90937,0
2.90975,0
2.910047151,0
2.91013,0
2.91051,0
2.91089,0
2.911146654,0
2.91128,0
2.91166,0
2.91204,0.004898736
2.912246158,0
2.91242,0.001706009
2.9128,0.004108571
2.91318,0.028698358
2.913345661,0.02796676
2.91356,0.020037532
2.91395,0.001760708
2.91433,0
2.914445165,0.006270954
2.91471,0.006382035
2.91509,0.006889716
2.91547,0
2.915544668,0
2.91585,0
2.91624,0
2.91662,0
2.916644172,0.001812421
2.917,0.001920318
2.91738,0.013180727
2.917743676,0.005555841
2.91776,0.000893846
2.91814,0
2.91853,0
2.918843179,0.009963273
2.91891,0.013681214
2.91929,0.015213835
2.91967,0.016619659
2.919942683,0.010732003
2.92005,0.004256242
2.92043,0
2.92082,0
2.921042186,0.00507091
2.9212,0.011223108
2.92158,0.018094358
2.92196,0
2.92214169,0
2.92234,0
2.92272,0
2.92311,0
2.923241193,0
2.92349,0.000123249
2.92387,0.000520731
2.92425,0
2.924340697,0
2.92463,0
2.92501,0
2.9254,0
2.925440201,0.006074817
2.92578,0.006068893
2.92616,0
2.926539704,0
2.92654,0.010138359
2.92692,0.011311619
2.9273,0.01656698
2.927639208,0.003051562
2.92769,0.000716306
2.92807,0
2.92845,0.008385668
2.928738711,0.007314581
2.92883,0.002482796
2.92921,0
2.92959,0.010690662
2.929838215,0.034792429
2.92998,0.030803578
2.93036,0.027259988
2.93074,0
2.930937718,0
2.93112,0
2.9315,0
2.93188,0
2.932037222,0
2.93227,0
2.93265,0
2.93303,0.002847644
2.933136725,0.006319727
2.93341,0.00512435
2.93379,0
2.93417,0
2.934236229,0
2.93456,0
2.93494,0
2.93532,0
2.935335733,0
2.9357,0
2.93608,0.006319636
2.936435236,0
2.93646,0
2.93685,0
2.93723,0
2.93753474,0.006898632
2.93761,0.001947268
2.93799,0
2.93837,0
2.938634243,0.001755077
2.93875,0.006572888
2.93913,0.009614035
2.93952,0.004115701
2.939733747,0.00228262
2.9399,0.003535816
2.94028,0.004882493
2.94066,0.005424584
2.94083325,0.011200585
2.94104,0.014153623
2.94142,0.019026831
2.94181,0.014107841
2.941932754,0.003960269
2.94219,0.003733971
2.94257,0.003041526
2.94295,0.000352705
2.943032257,0
2.94333,0
2.94371,0
2.9441,0.012410484
2.944131761,0.008641977
2.94448,0.008550347
2.94486,0
2.945231265,0
2.94524,0.005468794
2.94562,0.006036821
2.946,0.009978047
2.946330768,0
2.94639,0
2.94677,0
2.94715,0
2.947430272,0
2.94753,0
2.94791,0
2.94829,0.001883231
2.948529775,0
2.94868,0
2.94906,0
2.94944,0
2.949629279,0
2.94982,0
2.9502,0
2.95058,0
2.950728782,0.002957058
2.95097,0.005155901
2.95135,0.010202613
2.95173,0.007008243
2.951828286,0.003458595
2.95211,0.002771103
2.95249,0
2.95287,0
2.952927789,0
2.95326,0
2.95364,0
2.95402,0
2.954027293,0
2.9544,0
2.95478,0.001091417
2.955126797,0.014451796
2.95516,0.008284592
2.95555,0.007077951
2.95593,0
2.9562263,0
2.95631,0
2.95669,0
2.95707,0.001430498
2.957325804,0
2.95745,0
2.95784,0
2.95822,0
2.958425307,0
2.9586,0
